Mapping parameters for Takifugu rubripes (Japanese pufferfish),,,,,
,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,
,,,,,
,,,,,
Map data (HSPEC) for predicted occurrences (n = 3050): ,,,,,
,,,,,
"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):",,,,,
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.,,,,,
2. Click on the Regenerate Map Data and View Map button then click OK.,,,,,
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.,,,,,
4. Select HSPEC then Submit.,,,,,
,,,,,
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Takifugu,rubripes,5.25,48.25,1004:458:1,0.02
Takifugu,rubripes,5.25,48.75,1004:458:2,0.01
Takifugu,rubripes,5.75,48.75,1004:458:4,0.01
Takifugu,rubripes,5.75,49.25,1004:459:3,0.01
Takifugu,rubripes,6.25,48.75,1004:468:2,0.01
Takifugu,rubripes,6.25,49.25,1004:469:1,0.01
Takifugu,rubripes,6.75,49.25,1004:469:3,0.01
Takifugu,rubripes,9.25,50.75,1005:390:2,0.12
Takifugu,rubripes,9.75,50.75,1005:390:4,0.12
Takifugu,rubripes,9.75,51.25,1005:391:3,0.13
Takifugu,rubripes,8.25,106.25,1010:486:1,0.02
Takifugu,rubripes,8.25,106.75,1010:486:2,0.02
Takifugu,rubripes,8.75,106.25,1010:486:3,0.02
Takifugu,rubripes,8.75,106.75,1010:486:4,0.02
Takifugu,rubripes,8.25,107.25,1010:487:1,0.03
Takifugu,rubripes,8.25,107.75,1010:487:2,0.03
Takifugu,rubripes,8.75,107.25,1010:487:3,0.03
Takifugu,rubripes,8.75,107.75,1010:487:4,0.03
Takifugu,rubripes,9.25,106.25,1010:496:1,0.05
Takifugu,rubripes,9.25,106.75,1010:496:2,0.1
Takifugu,rubripes,9.75,106.25,1010:496:3,0.1
Takifugu,rubripes,9.25,107.25,1010:497:1,0.09
Takifugu,rubripes,9.25,107.75,1010:497:2,0.06
Takifugu,rubripes,9.75,107.25,1010:497:3,0.09
Takifugu,rubripes,9.75,107.75,1010:497:4,0.09
Takifugu,rubripes,9.25,108.25,1010:498:1,0.04
Takifugu,rubripes,9.25,108.75,1010:498:2,0.02
Takifugu,rubripes,9.75,108.25,1010:498:3,0.03
Takifugu,rubripes,9.75,108.75,1010:498:4,0.03
Takifugu,rubripes,10.25,51.25,1105:101:1,0.13
Takifugu,rubripes,18.25,72.75,1107:382:2,0.01
Takifugu,rubripes,18.75,72.75,1107:382:4,0.01
Takifugu,rubripes,19.25,71.25,1107:391:1,0.02
Takifugu,rubripes,19.25,71.75,1107:391:2,0.01
Takifugu,rubripes,19.75,71.25,1107:391:3,0.02
Takifugu,rubripes,10.25,106.75,1110:206:2,0.14
Takifugu,rubripes,10.25,107.25,1110:207:1,0.12
Takifugu,rubripes,10.25,107.75,1110:207:2,0.12
Takifugu,rubripes,10.75,107.25,1110:207:3,0.12
Takifugu,rubripes,10.75,107.75,1110:207:4,0.12
Takifugu,rubripes,10.25,108.25,1110:208:1,0.08
Takifugu,rubripes,10.25,108.75,1110:208:2,0.08
Takifugu,rubripes,10.75,108.25,1110:208:3,0.08
Takifugu,rubripes,10.75,108.75,1110:208:4,0.08
Takifugu,rubripes,10.25,109.25,1110:209:1,0.04
Takifugu,rubripes,10.25,109.75,1110:209:2,0.02
Takifugu,rubripes,10.75,109.25,1110:209:3,0.04
Takifugu,rubripes,11.25,108.25,1110:218:1,0.08
Takifugu,rubripes,11.25,108.75,1110:218:2,0.08
Takifugu,rubripes,11.25,109.25,1110:219:1,0.07
Takifugu,rubripes,11.25,109.75,1110:219:2,0.07
Takifugu,rubripes,11.75,109.25,1110:219:3,0.07
Takifugu,rubripes,11.75,109.75,1110:219:4,0.07
Takifugu,rubripes,12.25,109.25,1110:229:1,0.11
Takifugu,rubripes,12.25,109.75,1110:229:2,0.11
Takifugu,rubripes,12.75,109.25,1110:229:3,0.11
Takifugu,rubripes,12.75,109.75,1110:229:4,0.11
Takifugu,rubripes,13.25,109.25,1110:239:1,0.14
Takifugu,rubripes,13.25,109.75,1110:239:2,0.14
Takifugu,rubripes,13.75,109.25,1110:239:3,0.14
Takifugu,rubripes,14.25,109.25,1110:249:1,0.18
Takifugu,rubripes,14.75,109.25,1110:249:3,0.18
Takifugu,rubripes,16.75,108.25,1110:468:3,0.06
Takifugu,rubripes,17.25,108.75,1110:478:2,0.15
Takifugu,rubripes,17.75,108.25,1110:478:3,0.06
Takifugu,rubripes,17.75,108.75,1110:478:4,0.15
Takifugu,rubripes,17.75,109.25,1110:479:3,0.14
Takifugu,rubripes,18.25,105.75,1110:485:2,0.09
Takifugu,rubripes,18.25,108.25,1110:488:1,0.06
Takifugu,rubripes,18.75,108.25,1110:488:3,0.12
Takifugu,rubripes,15.75,111.25,1111:351:3,0.05
Takifugu,rubripes,16.25,111.75,1111:361:2,0.15
Takifugu,rubripes,16.75,111.75,1111:361:4,0.18
Takifugu,rubripes,16.25,112.25,1111:362:1,0.08
Takifugu,rubripes,16.75,112.25,1111:362:3,0.03
Takifugu,rubripes,16.75,112.75,1111:362:4,0.01
Takifugu,rubripes,17.75,110.75,1111:370:4,0.1
Takifugu,rubripes,17.25,111.25,1111:371:1,0.14
Takifugu,rubripes,17.25,111.75,1111:371:2,0.07
Takifugu,rubripes,17.25,112.25,1111:372:1,0.05
Takifugu,rubripes,19.75,112.75,1111:392:4,0.08
Takifugu,rubripes,17.25,120.25,1112:370:1,0.01
Takifugu,rubripes,17.75,120.25,1112:370:3,0.01
Takifugu,rubripes,18.25,120.75,1112:380:2,0.08
Takifugu,rubripes,18.75,120.75,1112:380:4,0.08
Takifugu,rubripes,18.25,121.75,1112:381:2,0.07
Takifugu,rubripes,18.75,121.25,1112:381:3,0.07
Takifugu,rubripes,18.75,121.75,1112:381:4,0.07
Takifugu,rubripes,18.25,122.25,1112:382:1,0.04
Takifugu,rubripes,18.75,122.25,1112:382:3,0.04
