Mapping parameters for Sparus aurata (Gilthead seabream),,,,,
,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,
,,,,,
,,,,,
Map data (HSPEC) for predicted occurrences (n = 4636): ,,,,,
,,,,,
"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):",,,,,
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.,,,,,
2. Click on the Regenerate Map Data and View Map button then click OK.,,,,,
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.,,,,,
4. Select HSPEC then Submit.,,,,,
,,,,,
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Sparus,aurata,38.25,120.25,1312:380:1,0.19
Sparus,aurata,38.25,120.75,1312:380:2,0.15
Sparus,aurata,38.75,120.25,1312:380:3,0.07
Sparus,aurata,39.25,120.75,1312:390:2,0.06
Sparus,aurata,39.75,120.75,1312:390:4,0.02
Sparus,aurata,39.25,124.25,1312:394:1,0.17
Sparus,aurata,37.25,125.75,1312:475:2,0.13
Sparus,aurata,39.75,128.75,1312:498:4,0.01
Sparus,aurata,30.25,130.25,1313:100:1,0.02
Sparus,aurata,30.25,130.75,1313:100:2,0.02
Sparus,aurata,30.75,130.25,1313:100:3,0.02
Sparus,aurata,30.75,130.75,1313:100:4,0.02
Sparus,aurata,30.25,131.25,1313:101:1,0.05
Sparus,aurata,30.75,131.25,1313:101:3,0.05
Sparus,aurata,31.25,130.75,1313:110:2,0.12
Sparus,aurata,31.25,131.75,1313:111:2,0.05
Sparus,aurata,32.25,132.25,1313:122:1,0.14
Sparus,aurata,31.75,139.75,1313:219:4,0.05
Sparus,aurata,35.75,130.75,1313:350:4,0.09
Sparus,aurata,35.75,131.75,1313:351:4,0.03
Sparus,aurata,36.25,135.25,1313:465:1,0.19
Sparus,aurata,39.25,138.75,1313:498:2,0.01
Sparus,aurata,35.25,141.25,1314:351:1,0.17
Sparus,aurata,42.75,4.75,1400:124:4,0.17
Sparus,aurata,40.25,10.25,1401:100:1,0.01
Sparus,aurata,40.25,27.75,1402:207:2,0.09
Sparus,aurata,40.75,27.25,1402:207:3,0.09
Sparus,aurata,40.75,27.75,1402:207:4,0.09
