Mapping parameters for Thunnus thynnus (Atlantic bluefin tuna),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 1407),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Thunnus,thynnus,3.75,-28.75,7002:238:4,3735,27.76,35.58,377,0,976
Thunnus,thynnus,3.75,-23.75,7002:133:4,4481,27.83,35.44,406,0,1229
Thunnus,thynnus,3.75,-18.75,7001:238:4,4923,27.91,35.33,402,0,843
Thunnus,thynnus,3.75,-13.75,7001:133:4,4778,28.04,35.03,388,0,450
Thunnus,thynnus,3.75,-8.75,7000:238:4,3745,27.89,34.65,592,0,139
Thunnus,thynnus,3.75,-3.75,7000:133:4,3930,27.65,34.72,752,0,195
Thunnus,thynnus,3.75,-48.75,7004:238:4,288,27.69,31.04,610,0,271
Thunnus,thynnus,3.75,8.75,1000:238:4,62,27.9,30.54,1860,0,21
Thunnus,thynnus,3.75,-43.75,7004:133:4,4200,27.62,35.96,336,0,621
Thunnus,thynnus,4.75,-51.75,7005:141:4,49,27.87,32.27,3145,0,26
Thunnus,thynnus,5.25,-52.75,7005:352:2,17,27.63,31.28,2490,0,12
Thunnus,thynnus,5.75,-50.75,7005:350:4,2226,27.81,33.21,997,0,208
Thunnus,thynnus,6.25,-55.25,7005:465:1,37,27.33,34.31,1462,0,27
Thunnus,thynnus,6.75,-57.75,7005:467:4,5,27.32,35.02,1664,0,22
Thunnus,thynnus,8.75,-33.75,7003:383:4,4892,27.09,35.94,391,0,1285
Thunnus,thynnus,8.75,-28.75,7002:488:4,4923,26.95,35.72,406,0,883
Thunnus,thynnus,8.75,-23.75,7002:383:4,4935,26.94,35.6,445,0,722
Thunnus,thynnus,8.75,-18.75,7001:488:4,4624,27.37,35.3,507,0,445
Thunnus,thynnus,8.75,-13.75,7001:383:4,46,27.6,34.15,1024,0,96
Thunnus,thynnus,8.75,-58.75,7005:488:4,526,27.73,34.65,1101,0,129
Thunnus,thynnus,8.75,-54.75,7005:384:4,2638,27.72,34.03,606,0,333
Thunnus,thynnus,8.75,-53.75,7005:383:4,1720,27.75,33.98,658,0,354
Thunnus,thynnus,8.75,-52.75,7005:382:4,4315,27.75,34.06,704,0,377
Thunnus,thynnus,8.75,-48.75,7004:488:4,4669,27.55,35.07,534,0,599
Thunnus,thynnus,8.75,-43.75,7004:383:4,4639,27.41,35.56,405,0,1017
Thunnus,thynnus,8.75,-38.75,7003:488:4,3661,27.15,35.73,400,0,1317
Thunnus,thynnus,9.25,-80.25,7008:390:1,222,28.11,35.65,710,0,17
Thunnus,thynnus,9.25,-53.75,7005:393:2,3968,27.74,34.21,661,0,406
Thunnus,thynnus,9.75,-75.75,7007:495:4,32,28.42,35.24,803,0,23
Thunnus,thynnus,9.75,-56.75,7005:496:4,3533,27.77,34.32,479,0,364
Thunnus,thynnus,9.75,-54.75,7005:394:4,4001,27.76,34.16,531,0,444
Thunnus,thynnus,10.25,-83.25,7108:103:1,349,28.38,35.58,801,0,15
Thunnus,thynnus,10.25,-51.25,7105:101:1,4949,27.45,34.81,461,0,593
Thunnus,thynnus,10.25,-65.25,7106:205:1,73,26.73,36.11,763,0,20
Thunnus,thynnus,10.75,-82.25,7108:102:3,2268,28.29,35.58,418,0,129
Thunnus,thynnus,10.75,-60.25,7106:100:3,448,27.61,33.33,862,0,109
Thunnus,thynnus,10.75,-79.25,7107:209:3,3490,28,35.75,456,0,166
Thunnus,thynnus,10.75,-57.25,7105:207:3,3913,27.76,34.38,520,0,403
Thunnus,thynnus,10.75,-56.75,7105:206:4,4007,27.74,34.35,487,0,441
Thunnus,thynnus,10.75,-56.25,7105:206:3,4141,27.74,34.35,495,0,481
Thunnus,thynnus,11.25,-60.75,7106:110:2,137,27.64,34.13,1216,0,26
Thunnus,thynnus,11.25,-75.75,7107:215:2,2159,27.6,35.47,677,0,129
Thunnus,thynnus,11.25,-56.25,7105:216:1,4437,27.63,34.44,484,0,449
Thunnus,thynnus,11.25,-55.75,7105:215:2,4524,27.59,34.43,522,0,495
Thunnus,thynnus,11.75,-65.75,7106:215:4,1395,26.98,36.11,607,0,109
Thunnus,thynnus,12.25,-61.75,7106:121:2,1553,27.63,34.65,777,0,26
