Mapping parameters for Oncorhynchus kisutch (Coho salmon),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 349),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Oncorhynchus,kisutch,54.75,-130.25,7513:140:3,36,9.33,31.17,1877,0,8
Oncorhynchus,kisutch,54.75,-162.25,7516:142:3,42,6.43,31.92,952,0.01,15
Oncorhynchus,kisutch,55.25,-164.75,7516:354:2,98,5.63,31.89,860,0.00501,87
Oncorhynchus,kisutch,55.25,-164.25,7516:354:1,72,5.63,31.89,844,0.04,63
Oncorhynchus,kisutch,55.25,-167.25,7516:457:1,162,5.53,32.27,536,0.00040083,147
Oncorhynchus,kisutch,55.25,-163.75,7516:353:2,52,5.61,31.82,781,0.03,14
Oncorhynchus,kisutch,55.25,-162.75,7516:352:2,8,5.65,31.82,1017,0.02,10
Oncorhynchus,kisutch,55.25,-133.75,7513:353:2,94,9.18,31.97,1454,0,16
Oncorhynchus,kisutch,55.25,-132.75,7513:352:2,2,9.15,31.81,1492,0,7
Oncorhynchus,kisutch,55.25,-165.75,7516:455:2,122,5.61,31.98,741,0.00052583,116
Oncorhynchus,kisutch,55.25,-160.25,7516:350:1,51,5.98,32.04,707,0.03,15
Oncorhynchus,kisutch,55.25,-132.25,7513:352:1,16,9.15,31.17,1510,0,7
Oncorhynchus,kisutch,55.25,-165.25,7516:455:1,112,5.61,31.98,895,0.0034425,96
Oncorhynchus,kisutch,55.25,-156.75,7515:456:2,340,6.89,31.8,1036,0.00080333,116
Oncorhynchus,kisutch,55.25,-131.75,7513:351:2,33,9.06,31.17,1828,0.16,12
Oncorhynchus,kisutch,55.25,-156.25,7515:456:1,632,6.89,31.8,1123,0.00085917,96
Oncorhynchus,kisutch,55.25,-131.25,7513:351:1,45,9.06,31.17,1741,0,10
Oncorhynchus,kisutch,55.25,-155.75,7515:455:2,1123,7.09,31.98,957,0.000915,87
Oncorhynchus,kisutch,55.75,-164.25,7516:354:3,93,5.63,31.89,764,0.00115083,95
Oncorhynchus,kisutch,55.75,-154.75,7515:354:4,731,7.2,32.27,848,0.00110917,87
Oncorhynchus,kisutch,55.75,-151.25,7515:351:3,5033,7.31,32.6,648,0.0007475,209
Oncorhynchus,kisutch,55.75,-138.75,7513:458:4,3103,8.85,32.39,459,0.000735,274
Oncorhynchus,kisutch,55.75,-168.75,7516:458:4,696,5.5,32.43,578,0.00046917,159
Oncorhynchus,kisutch,55.75,-163.75,7516:353:4,88,5.61,31.82,782,0.0012475,87
Oncorhynchus,kisutch,55.75,-167.25,7516:457:3,133,5.53,32.27,576,0.00052667,201
Oncorhynchus,kisutch,55.75,-163.25,7516:353:3,76,5.61,31.82,823,0.00703833,87
Oncorhynchus,kisutch,55.75,-134.75,7513:354:4,228,9.19,31.97,1029,0.00459667,63
Oncorhynchus,kisutch,55.75,-166.75,7516:456:4,129,5.57,32.13,576,0.000525,198
Oncorhynchus,kisutch,55.75,-162.75,7516:352:4,56,5.65,31.7,945,0.03,63
Oncorhynchus,kisutch,55.75,-133.25,7513:353:3,4,9.18,31.97,1402,0.02,9
Oncorhynchus,kisutch,55.75,-165.75,7516:455:4,114,5.61,31.98,749,0.00070667,159
Oncorhynchus,kisutch,55.75,-165.25,7516:455:3,105,5.61,31.98,709,0.00140083,141
Oncorhynchus,kisutch,55.75,-160.25,7516:350:3,24,5.98,32.04,799,0.02,8
Oncorhynchus,kisutch,55.75,-159.25,7515:459:3,57,6.24,31.62,909,0.03,13
Oncorhynchus,kisutch,55.75,-131.75,7513:351:4,24,9.06,31.17,1748,0.04,8
Oncorhynchus,kisutch,55.75,-155.75,7515:455:4,123,7.09,31.98,987,0.00155333,15
Oncorhynchus,kisutch,55.75,-130.75,7513:350:4,67,9.06,31.17,1785,0.00911392,3
Oncorhynchus,kisutch,55.75,-155.25,7515:455:3,297,7.09,31.98,932,0.001025,63
Oncorhynchus,kisutch,55.75,-164.75,7516:354:4,96,5.63,31.89,772,0.00112333,115
Oncorhynchus,kisutch,56.25,-168.75,7516:468:2,381,4.75,32.2,564,0.00074833,114
Oncorhynchus,kisutch,56.25,-135.75,7513:465:2,1354,8.94,32.18,919,0.009415,93
Oncorhynchus,kisutch,56.25,-135.25,7513:465:1,274,8.94,32.15,1119,0.03,62
Oncorhynchus,kisutch,56.25,-167.75,7516:467:2,133,4.62,32.08,582,0.00163583,166
Oncorhynchus,kisutch,56.25,-167.25,7516:467:1,122,4.62,32.08,625,0.0018575,194
Oncorhynchus,kisutch,56.25,-166.75,7516:466:2,114,4.63,31.95,683,0.00205333,223
Oncorhynchus,kisutch,56.25,-166.25,7516:466:1,105,4.63,31.95,712,0.00362333,223
Oncorhynchus,kisutch,56.25,-134.75,7513:364:2,236,8.9,31.97,1311,0.04,13
Oncorhynchus,kisutch,56.25,-165.75,7516:465:2,94,4.67,31.85,757,0.00363667,198
Oncorhynchus,kisutch,56.25,-134.25,7513:364:1,245,8.9,31.97,1509,0.03,14
Oncorhynchus,kisutch,56.25,-165.25,7516:465:1,89,4.67,31.85,751,0.0063175,176
Oncorhynchus,kisutch,56.25,-171.75,7517:361:2,2378,5.03,32.53,560,0.00038667,166
Oncorhynchus,kisutch,56.25,-171.25,7517:361:1,1358,5.03,32.52,561,0.00038667,138
Oncorhynchus,kisutch,56.25,-132.75,7513:362:2,43,8.91,31.97,1692,0.04,10
Oncorhynchus,kisutch,56.25,-132.25,7513:362:1,15,8.91,31.17,1859,0.03,6
Oncorhynchus,kisutch,56.25,-170.75,7517:360:2,664,4.93,32.43,522,0.00074667,114
Oncorhynchus,kisutch,56.25,-170.25,7517:360:1,261,4.93,32.43,607,0.00058167,94
Oncorhynchus,kisutch,56.25,-158.75,7515:468:2,1,5.83,31.62,830,0.02,3
Oncorhynchus,kisutch,56.25,-157.75,7515:467:2,76,6.14,31.71,891,0.03,62
Oncorhynchus,kisutch,56.25,-155.75,7515:465:2,102,6.91,31.54,947,0.00145667,87
Oncorhynchus,kisutch,56.25,-164.75,7516:364:2,87,4.69,31.78,719,0.00424833,159
Oncorhynchus,kisutch,56.25,-164.25,7516:364:1,85,4.69,31.78,774,0.00317667,146
Oncorhynchus,kisutch,56.25,-154.25,7515:364:1,115,7.11,32.16,902,0.00892667,62
Oncorhynchus,kisutch,56.25,-163.75,7516:363:2,85,4.62,31.72,851,0.0039975,140
Oncorhynchus,kisutch,56.25,-162.75,7516:362:2,77,4.64,31.7,803,0.00398333,95
Oncorhynchus,kisutch,56.25,-153.75,7515:363:2,131,7.18,32.16,872,0.003165,87
Oncorhynchus,kisutch,56.25,-161.25,7516:361:1,45,4.79,31.62,886,0.03,87
Oncorhynchus,kisutch,56.25,-160.75,7516:360:2,35,5.07,31.62,987,0.02,62
Oncorhynchus,kisutch,56.25,-152.25,7515:362:1,2911,7.25,32.36,810,0.000915,138
Oncorhynchus,kisutch,56.25,-160.25,7516:360:1,29,5.07,31.46,930,0.02,6
Oncorhynchus,kisutch,56.25,-169.75,7516:469:2,212,4.84,32.31,611,0.00058083,87
Oncorhynchus,kisutch,56.75,-168.25,7516:468:3,98,4.75,32.2,607,0.00387167,122
Oncorhynchus,kisutch,56.75,-136.25,7513:466:3,1657,8.98,32.18,861,0.00281833,91
Oncorhynchus,kisutch,56.75,-135.75,7513:465:4,348,8.94,32.18,1057,0.03,61
Oncorhynchus,kisutch,56.75,-167.75,7516:467:4,95,4.62,32.08,651,0.00723417,152
Oncorhynchus,kisutch,56.75,-167.25,7516:467:3,90,4.62,32.08,760,0.0081225,183
Oncorhynchus,kisutch,56.75,-166.75,7516:466:4,84,4.63,31.95,724,0.01,213
Oncorhynchus,kisutch,56.75,-172.75,7517:362:4,226,5.17,32.63,554,0.0006775,192
Oncorhynchus,kisutch,56.75,-165.75,7516:465:4,75,4.67,31.85,795,0.01,239
Oncorhynchus,kisutch,56.75,-172.25,7517:362:3,228,5.17,32.63,580,0.0009425,164
Oncorhynchus,kisutch,56.75,-134.75,7513:364:4,289,8.9,31.97,1672,0.06,6
Oncorhynchus,kisutch,56.75,-165.25,7516:465:3,73,4.67,31.85,824,0.02,222
Oncorhynchus,kisutch,56.75,-171.75,7517:361:4,177,5.03,32.53,558,0.001455,137
Oncorhynchus,kisutch,56.75,-171.25,7517:361:3,117,5.03,32.52,570,0.00178833,113
Oncorhynchus,kisutch,56.75,-132.25,7513:362:3,30,8.91,31.17,1904,0.05,3
Oncorhynchus,kisutch,56.75,-170.75,7517:360:4,116,4.93,32.43,519,0.00244167,91
Oncorhynchus,kisutch,56.75,-159.25,7515:469:3,46,5.5,31.29,1004,0.03,9
Oncorhynchus,kisutch,56.75,-155.25,7515:465:3,148,6.91,31.54,1012,0.003345,61
Oncorhynchus,kisutch,56.75,-164.75,7516:364:4,72,4.69,31.78,817,0.01,209
Oncorhynchus,kisutch,56.75,-154.75,7515:364:4,74,7.11,31.54,849,0.01,15
Oncorhynchus,kisutch,56.75,-154.25,7515:364:3,7,7.11,32.16,670,0.02,13
