Mapping parameters for Thunnus maccoyii (Southern bluefin tuna),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 758),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Thunnus,maccoyii,-48.75,-13.75,5401:383:4,3586,4.55,33.93,420,0,1033
Thunnus,maccoyii,-48.75,73.75,3407:383:4,2482,3.84,33.89,482,0,262
Thunnus,maccoyii,-48.75,8.75,3400:488:4,4058,4.37,33.86,387,0,757
Thunnus,maccoyii,-48.75,-23.75,5402:383:4,4484,5.01,33.96,387,0,913
Thunnus,maccoyii,-48.75,3.75,3400:383:4,3931,4.63,33.9,346,0,649
Thunnus,maccoyii,-48.75,68.75,3406:488:4,62,3.91,33.66,398,0,16
Thunnus,maccoyii,-48.75,168.75,3416:488:4,692,10.07,34.51,385,0,208
Thunnus,maccoyii,-48.75,-173.75,5417:383:4,5339,10.96,34.54,435,0,567
Thunnus,maccoyii,-48.75,63.75,3406:383:4,2550,4.2,33.85,291,0,403
Thunnus,maccoyii,-48.75,-28.75,5402:488:4,3578,5.53,33.99,390,0.00019417,838
Thunnus,maccoyii,-48.75,58.75,3405:488:4,4476,5,33.79,291,0,598
Thunnus,maccoyii,-48.75,138.75,3413:488:4,3357,9.13,34.38,307,0,837
Thunnus,maccoyii,-48.75,163.75,3416:383:4,4294,10.51,34.62,401,0,285
Thunnus,maccoyii,-48.75,-178.75,5417:488:4,3049,9.83,34.29,312,0,222
Thunnus,maccoyii,-48.75,-38.75,5403:488:4,5329,7.32,34.14,393,0,594
Thunnus,maccoyii,-48.75,53.75,3405:383:4,4060,4.49,33.74,289,0.0001525,337
Thunnus,maccoyii,-48.75,133.75,3413:383:4,3604,8.95,34.33,303,0,1145
Thunnus,maccoyii,-47.75,157.75,3415:477:4,4908,10.43,34.6,379,0,707
Thunnus,maccoyii,-47.75,152.75,3415:372:4,4794,10.47,34.64,339,0,671
Thunnus,maccoyii,-47.75,147.75,3414:477:4,1373,10.26,34.61,375,0,489
Thunnus,maccoyii,-47.75,177.75,3417:477:4,956,9.68,34.29,438,0,150
Thunnus,maccoyii,-47.75,-157.75,5415:477:4,4988,10.47,34.53,321,0,1514
Thunnus,maccoyii,-47.75,172.75,3417:372:4,1362,9.73,34.4,490,0,290
Thunnus,maccoyii,-47.75,-162.75,5416:372:4,4862,10.75,34.61,358,0,1149
Thunnus,maccoyii,-47.75,-167.75,5416:477:4,5263,11.1,34.66,404,0,800
Thunnus,maccoyii,-47.75,167.75,3416:477:4,123,11.05,34.58,168,0,93
Thunnus,maccoyii,-47.75,-172.75,5417:372:4,5300,11.48,34.62,476,0,511
Thunnus,maccoyii,-47.75,-177.75,5417:477:4,4837,10.6,34.36,467,0,262
Thunnus,maccoyii,-47.75,162.75,3416:372:4,4295,10.93,34.66,404,0,336
Thunnus,maccoyii,-46.75,37.75,3403:467:4,1139,6.21,33.95,425,0.00006917,17
Thunnus,maccoyii,-46.75,168.75,3416:468:4,54,10.94,34.5,599,0,17
Thunnus,maccoyii,-46.25,51.75,3405:361:2,958,5.21,33.75,567,0.0000825,18
Thunnus,maccoyii,-46.25,51.25,3405:361:1,1139,5.21,33.75,536,0.0002775,77
Thunnus,maccoyii,-45.25,37.25,3403:457:1,2054,6.97,34.02,398,0,210
Thunnus,maccoyii,-45.25,167.25,3416:457:1,215,12.58,34.77,562,0,3
Thunnus,maccoyii,-44.25,147.25,3414:247:1,1463,12.97,34.86,567,0,108
Thunnus,maccoyii,-44.25,146.75,3414:246:2,1583,12.77,34.84,606,0,95
Thunnus,maccoyii,-43.75,58.75,3405:238:4,4727,12.73,34.58,476,0,622
Thunnus,maccoyii,-43.75,163.75,3416:133:4,4738,13.36,35.01,496,0,331
Thunnus,maccoyii,-43.75,-53.75,5405:133:4,5674,13.74,34.6,620,0,721
Thunnus,maccoyii,-43.75,53.75,3405:133:4,3760,9.25,34.18,473,0,342
Thunnus,maccoyii,-43.75,128.75,3412:238:4,4908,11.33,34.7,343,0,1116
