Mapping parameters for Chanos chanos (Milkfish),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 344),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Chanos,chanos,21.75,39.25,1203:219:3,256,28.35,39.11,906,0,6
Chanos,chanos,21.75,37.75,1203:217:4,934,27.99,39.18,653,0,92
Chanos,chanos,21.75,-105.75,7210:215:4,54,26.89,34.68,867,0,25
Chanos,chanos,21.75,-158.75,7215:218:4,2642,25.38,35,227,0,103
Chanos,chanos,22.25,-105.75,7210:225:2,52,26.81,34.79,1399,0,19
Chanos,chanos,22.25,121.75,1212:121:2,3040,26.69,34.4,315,0,25
Chanos,chanos,22.25,120.75,1212:120:2,249,26.32,34.4,532,0,15
Chanos,chanos,22.25,120.25,1212:120:1,721,26.32,34.09,785,0,97
Chanos,chanos,22.25,114.25,1211:124:1,10,24.72,33.79,1385,0,22
Chanos,chanos,22.25,-160.25,7216:120:1,3212,25.2,35.04,221,0,103
Chanos,chanos,22.25,-159.75,7215:229:2,2019,25.11,35.02,249,0,21
Chanos,chanos,22.75,38.75,1203:228:4,227,27.75,39.04,606,0,25
Chanos,chanos,22.75,-109.75,7210:229:4,1826,25.18,34.68,656,0,24
Chanos,chanos,22.75,120.25,1212:120:3,179,26.32,34.09,737,0,15
Chanos,chanos,22.75,69.75,1206:229:4,9,26.94,36.11,1500,0,18
Chanos,chanos,23.25,-109.75,7210:239:2,196,25.06,34.68,654,0,3
Chanos,chanos,23.25,-106.25,7210:236:1,63,26.34,34.79,1429,0,8
Chanos,chanos,23.25,121.25,1212:131:1,147,26.05,34.4,516,0,5
Chanos,chanos,23.25,120.25,1212:130:1,30,25.45,33.95,652,0,9
Chanos,chanos,23.75,-106.75,7210:236:4,28,26.34,34.93,1608,0,11
Chanos,chanos,24.25,-107.75,7210:247:2,79,25.89,35.11,1070,0,50
Chanos,chanos,24.25,124.25,1212:144:1,766,26.2,34.54,274,0,24
Chanos,chanos,24.25,120.75,1212:140:2,11,24.17,33.72,650,0,3
Chanos,chanos,24.25,120.25,1212:140:1,41,24.17,33.75,939,0,24
Chanos,chanos,24.25,-111.75,7211:141:2,146,23.23,34.27,997,0,24
Chanos,chanos,24.25,-110.75,7211:140:2,78,24.24,34.45,890,0,5
Chanos,chanos,24.25,53.25,1205:143:1,5,27.33,39.29,612,0,18
Chanos,chanos,24.25,-110.25,7211:140:1,189,24.24,35.04,809,0,13
Chanos,chanos,24.75,121.75,1212:141:4,251,25.05,34.5,719,0,8
Chanos,chanos,24.75,67.25,1206:247:3,38,26.7,36.41,1679,0,11
Chanos,chanos,24.75,-110.75,7211:140:4,104,24.24,35.06,934,0,10
Chanos,chanos,24.75,-110.25,7211:140:3,580,24.24,35.06,909,0,76
Chanos,chanos,25.25,125.25,1212:455:1,1418,25.87,34.52,285,0,106
Chanos,chanos,25.25,121.75,1212:351:2,66,23.92,34.43,871,0,15
Chanos,chanos,25.25,119.75,1211:459:2,22,21.42,33.72,1628,0,25
Chanos,chanos,25.25,66.25,1206:456:1,68,26.59,36.41,2838,0,24
Chanos,chanos,25.25,56.25,1205:456:1,47,28.09,36.9,1306,0,7
Chanos,chanos,25.25,55.25,1205:455:1,23,27.85,38.93,1217,0,16
Chanos,chanos,25.25,51.75,1205:351:2,17,26.9,39.65,1260,0,20
Chanos,chanos,25.75,-109.25,7210:459:3,158,25.23,35.06,1673,0,16
Chanos,chanos,25.75,55.75,1205:455:4,32,27.85,37.7,1411,0,18
Chanos,chanos,25.75,-110.75,7211:350:4,579,24.24,35.06,957,0,50
Chanos,chanos,26.25,50.75,1205:360:2,3,26.51,39.5,778,0,22
Chanos,chanos,26.75,127.75,1212:467:4,197,25.41,34.61,335,0,23
Chanos,chanos,26.75,-113.25,7211:363:3,46,21.08,33.77,1444,0,18
Chanos,chanos,26.75,-111.75,7211:361:4,219,23.17,35.31,1171,0,12
Chanos,chanos,26.75,54.75,1205:364:4,30,27.64,37.7,1156,0,4
Chanos,chanos,27.25,33.75,1203:373:2,40,24.47,38.63,720,0,10
Chanos,chanos,27.25,52.75,1205:372:2,75,26.88,39.2,1272,0,17
Chanos,chanos,27.75,-110.75,7211:370:4,371,23.95,35.31,1556,0,21
Chanos,chanos,29.25,34.75,1203:394:2,416,24.3,38.63,335,0,11
Chanos,chanos,29.25,48.25,1204:498:1,31,24.88,38.72,2105,0,19
Chanos,chanos,32.75,-117.25,7311:227:3,417,17.36,33.5,1056,0,17
Chanos,chanos,33.75,-118.25,7311:238:3,435,16.72,33.47,1489,0,15
Chanos,chanos,34.25,-119.75,7311:249:2,236,15.43,33.47,1617,0,19
Chanos,chanos,36.25,140.75,1314:360:2,150,19.95,34.2,773,0,18
Chanos,chanos,38.25,-122.25,7312:382:1,15,12.83,33.18,1824,0,3
Chanos,chanos,39.75,127.75,1312:497:4,44,13.45,33.59,983,0,17
