Mapping parameters for Rachycentron canadum (Cobia),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 744),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Rachycentron,canadum,-22.75,150.75,3215:120:4,18,24.67,35.38,712,0,12
Rachycentron,canadum,-22.75,-43.25,5204:123:3,8,24.01,35.9,1235,0,8
Rachycentron,canadum,-22.25,11.75,3201:121:2,2607,18.22,35.27,1516,0,255
Rachycentron,canadum,-22.25,114.25,3211:124:1,27,25.55,35.09,1089,0,18
Rachycentron,canadum,-22.25,113.75,3211:123:2,499,25.18,35.08,730,0,19
Rachycentron,canadum,-22.25,152.25,3215:122:1,33,25.04,35.38,716,0,203
Rachycentron,canadum,-22.25,151.25,3215:121:1,54,24.84,35.38,792,0,103
Rachycentron,canadum,-21.75,13.75,3201:113:4,101,16.66,35.11,2914,0,25
Rachycentron,canadum,-21.75,114.75,3211:114:4,5,25.92,35.09,1339,0,18
Rachycentron,canadum,-21.75,113.75,3211:113:4,880,25.64,35.08,641,0,26
Rachycentron,canadum,-21.75,152.25,3215:112:3,2,25.38,35.31,378,0,216
Rachycentron,canadum,-21.75,150.75,3215:110:4,38,25,35.27,766,0,107
Rachycentron,canadum,-21.75,149.75,3214:219:4,5,24.86,35.27,648,0,50
Rachycentron,canadum,-21.75,115.25,3211:215:3,4,26.2,35.09,1057,0,5
Rachycentron,canadum,-21.25,151.25,3215:111:1,2,25.2,35.31,265,0,155
Rachycentron,canadum,-21.25,150.75,3215:110:2,12,25,35.27,519,0,104
Rachycentron,canadum,-20.75,115.75,3211:205:4,19,26.49,35.08,399,0,50
Rachycentron,canadum,-20.75,115.25,3211:205:3,48,26.49,35.08,764,0,25
Rachycentron,canadum,-20.75,114.75,3211:104:4,359,26.28,35.02,519,0,104
Rachycentron,canadum,-20.75,55.25,3205:205:3,1880,25.63,35.11,225,0,23
Rachycentron,canadum,-20.75,150.75,3215:100:4,2,25.46,35.2,957,0,128
Rachycentron,canadum,-20.75,150.25,3215:100:3,5,25.46,35.2,809,0,108
Rachycentron,canadum,-20.75,149.75,3214:209:4,22,25.38,35.11,362,0,92
Rachycentron,canadum,-20.75,116.75,3211:206:4,11,26.66,35.02,758,0,11
Rachycentron,canadum,-20.75,116.25,3211:206:3,22,26.66,35.08,588,0,20
Rachycentron,canadum,-20.25,116.75,3211:206:2,31,26.66,35.02,739,0,85
Rachycentron,canadum,-20.25,116.25,3211:206:1,75,26.66,35.02,681,0,85
Rachycentron,canadum,-20.25,115.75,3211:205:2,60,26.49,35.08,751,0,97
Rachycentron,canadum,-20.25,115.25,3211:205:1,104,26.49,35.08,647,0,108
Rachycentron,canadum,-20.25,114.75,3211:104:2,819,26.28,35.02,442,0,128
Rachycentron,canadum,-20.25,58.25,3205:208:1,4054,25.4,35,219,0,104
Rachycentron,canadum,-20.25,57.75,3205:207:2,1027,25.46,34.99,243,0,15
Rachycentron,canadum,-20.25,57.25,3205:207:1,2965,25.46,34.99,227,0,23
Rachycentron,canadum,-20.25,44.25,3204:104:1,198,27.11,35.09,1235,0,18
Rachycentron,canadum,-20.25,148.75,3214:208:2,5,25.52,35.02,276,0,16
Rachycentron,canadum,-20.25,117.75,3211:207:2,14,26.74,35.06,852,0,26
Rachycentron,canadum,-20.25,117.25,3211:207:1,27,26.74,35.06,787,0,85
Rachycentron,canadum,-19.75,117.25,3111:497:3,67,27.02,35.06,769,0,126
Rachycentron,canadum,-19.75,116.75,3111:496:4,63,26.92,35.02,733,0,141
Rachycentron,canadum,-19.75,116.25,3111:496:3,76,26.92,35.02,712,0,141
Rachycentron,canadum,-19.75,148.75,3114:498:4,33,25.88,35.02,139,0,92
Rachycentron,canadum,-19.75,115.75,3111:495:4,110,26.78,34.97,433,0,149
Rachycentron,canadum,-19.75,148.25,3114:498:3,28,25.88,35.02,174,0,24
Rachycentron,canadum,-19.75,147.75,3114:497:4,19,26.01,35.02,437,0,14
Rachycentron,canadum,-19.75,118.75,3111:498:4,27,27.12,35.13,1204,0,85
Rachycentron,canadum,-19.75,118.25,3111:498:3,36,27.12,35.13,993,0,85
Rachycentron,canadum,-19.75,117.75,3111:497:4,40,27.02,35.06,817,0,97
Rachycentron,canadum,-19.25,117.75,3111:497:2,84,27.02,35.06,683,0,149
Rachycentron,canadum,-19.25,117.25,3111:497:1,138,27.02,35.07,626,0,171
Rachycentron,canadum,-19.25,116.25,3111:496:1,211,26.92,35.02,617,0,196
Rachycentron,canadum,-19.25,148.25,3114:498:1,8,25.88,35.02,100,0,92
Rachycentron,canadum,-19.25,147.75,3114:497:2,27,26.01,35.06,266,0,26
Rachycentron,canadum,-19.25,147.25,3114:497:1,27,26.01,35.06,599,0,19
Rachycentron,canadum,-19.25,146.75,3114:496:2,27,26.08,35.06,521,0,9
Rachycentron,canadum,-19.25,120.25,3112:390:1,54,27.34,35.02,774,0,85
Rachycentron,canadum,-19.25,35.75,3103:495:2,4,26.37,34.9,1687,0,22
Rachycentron,canadum,-19.25,119.25,3111:499:1,60,27.3,35.2,1103,0,108
Rachycentron,canadum,-19.25,118.75,3111:498:2,70,27.12,35.13,962,0,129
Rachycentron,canadum,-19.25,118.25,3111:498:1,64,27.12,35.13,779,0,141
Rachycentron,canadum,-18.75,119.75,3111:489:4,77,27.52,35.02,641,0,149
Rachycentron,canadum,-18.75,119.25,3111:489:3,105,27.52,35.02,555,0,164
Rachycentron,canadum,-18.75,118.75,3111:488:4,130,27.44,34.97,533,0,176
Rachycentron,canadum,-18.75,118.25,3111:488:3,155,27.44,34.98,495,0,196
Rachycentron,canadum,-18.75,117.75,3111:487:4,182,27.35,34.93,447,0,202
Rachycentron,canadum,-18.75,147.75,3114:487:4,27,26.21,35.06,359,0,97
Rachycentron,canadum,-18.75,121.25,3112:381:3,93,27.51,35.02,803,0,79
Rachycentron,canadum,-18.75,147.25,3114:487:3,22,26.21,35.06,164,0,85
Rachycentron,canadum,-18.75,49.25,3104:489:3,385,26.37,34.91,622,0,17
Rachycentron,canadum,-18.75,146.75,3114:486:4,23,26.29,35.06,166,0,26
Rachycentron,canadum,-18.75,146.25,3114:486:3,33,26.29,34.99,420,0,10
Rachycentron,canadum,-18.25,118.75,3111:488:2,204,27.44,34.98,453,0,228
Rachycentron,canadum,-18.25,121.25,3112:381:1,122,27.51,34.93,818,0,93
Rachycentron,canadum,-18.25,147.25,3114:487:1,129,26.21,35.06,415,0,129
Rachycentron,canadum,-18.25,120.75,3112:380:2,160,27.52,35.02,773,0,141
Rachycentron,canadum,-18.25,146.75,3114:486:2,14,26.29,34.99,211,0,79
Rachycentron,canadum,-18.25,146.25,3114:486:1,19,26.29,34.99,343,0,20
Rachycentron,canadum,-17.75,146.75,3114:476:4,102,26.42,34.99,526,0,79
Rachycentron,canadum,-17.75,146.25,3114:476:3,14,26.42,34.99,284,0,21
Rachycentron,canadum,-17.75,38.75,3103:478:4,1520,26.99,35.09,595,0,85
Rachycentron,canadum,-17.25,50.75,3105:370:2,4042,26.44,35.06,315,0,142
Rachycentron,canadum,-17.25,146.25,3114:476:1,15,26.42,34.99,309,0,25
Rachycentron,canadum,-17.25,140.25,3114:370:1,26,27.12,34.09,1552,0,80
Rachycentron,canadum,-16.75,148.75,3114:468:4,928,26.66,35.15,301,0,311
Rachycentron,canadum,-16.75,139.75,3113:469:4,9,27.43,34.2,798,0,93
Rachycentron,canadum,-16.75,146.25,3114:466:3,144,26.6,35.04,594,0,80
Rachycentron,canadum,-16.75,145.75,3114:465:4,25,26.63,35.04,432,0,16
Rachycentron,canadum,-16.75,140.75,3114:360:4,8,27.39,34.09,1681,0,50
Rachycentron,canadum,-16.75,140.25,3114:360:3,12,27.39,34.09,974,0,93
Rachycentron,canadum,-16.25,139.75,3113:469:2,29,27.43,34.2,391,0,26
