Mapping parameters for Pseudocaranx dentex (White trevally),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 475),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Pseudocaranx,dentex,-34.75,151.75,3315:141:4,3958,20.72,35.61,641,0,114
Pseudocaranx,dentex,-34.75,151.25,3315:141:3,842,20.72,35.61,708,0,69
Pseudocaranx,dentex,-34.75,150.75,3315:140:4,25,20.23,35.61,745,0,9
Pseudocaranx,dentex,-34.25,137.75,3313:247:2,15,17.07,35.61,407,0,3
Pseudocaranx,dentex,-34.25,136.75,3313:246:2,28,17.09,35.7,78,0,85
Pseudocaranx,dentex,-34.25,115.25,3311:245:1,39,19.3,35.72,617,0,11
Pseudocaranx,dentex,-34.25,132.75,3313:142:2,364,17.33,35.71,433,0,224
Pseudocaranx,dentex,-34.25,173.25,3317:143:1,896,18.46,35.65,625,0,92
Pseudocaranx,dentex,-34.25,172.75,3317:142:2,147,18.32,35.61,482,0,21
Pseudocaranx,dentex,-34.25,25.75,3302:245:2,187,21.31,35.36,1333,0,88
Pseudocaranx,dentex,-34.25,25.25,3302:245:1,117,21.31,35.36,1418,0,85
Pseudocaranx,dentex,-34.25,23.25,3302:143:1,114,20.11,35.38,1739,0,22
Pseudocaranx,dentex,-34.25,18.75,3301:248:2,66,17.47,35.47,2409,0,18
Pseudocaranx,dentex,-34.25,151.75,3315:141:2,1787,20.72,35.61,624,0,85
Pseudocaranx,dentex,-34.25,151.25,3315:141:1,181,20.72,35.61,735,0,21
Pseudocaranx,dentex,-34.25,150.75,3315:140:2,11,20.23,35.61,801,0,2
Pseudocaranx,dentex,-33.75,152.25,3315:132:3,2452,21.36,35.61,619,0,116
Pseudocaranx,dentex,-33.75,151.75,3315:131:4,335,21.15,35.61,535,0,69
Pseudocaranx,dentex,-33.75,151.25,3315:131:3,38,21.15,35.61,702,0,12
Pseudocaranx,dentex,-33.75,-78.75,5307:238:4,1732,16.92,34.22,464,0,23
Pseudocaranx,dentex,-33.75,121.75,3312:131:4,35,18.14,35.79,551,0,8
Pseudocaranx,dentex,-33.75,133.25,3313:133:3,87,17.8,35.86,541,0,154
Pseudocaranx,dentex,-33.75,132.75,3313:132:4,122,17.79,35.85,492,0,194
Pseudocaranx,dentex,-33.75,132.25,3313:132:3,320,17.79,35.85,423,0,218
Pseudocaranx,dentex,-33.75,131.75,3313:131:4,620,17.81,35.84,382,0,237
Pseudocaranx,dentex,-33.75,26.75,3302:236:4,66,21.88,35.38,1596,0,17
Pseudocaranx,dentex,-33.75,26.25,3302:236:3,47,21.88,35.38,1752,0,14
Pseudocaranx,dentex,-33.75,25.75,3302:235:4,11,21.46,35.36,1526,0,10
Pseudocaranx,dentex,-33.25,128.25,3312:238:1,429,17.79,35.84,629,0,150
Pseudocaranx,dentex,-33.25,127.75,3312:237:2,344,17.86,35.81,622,0,144
