Mapping parameters for Scophthalmus rhombus (Brill),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 451),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Scophthalmus,rhombus,54.75,-8.25,7500:248:3,15,11.35,35.2,1077,0,5
Scophthalmus,rhombus,54.75,8.25,1500:248:3,16,10.24,33.13,1117,0.02,16
Scophthalmus,rhombus,54.75,-4.25,7500:144:3,40,10.71,34.16,1422,0.01,11
Scophthalmus,rhombus,54.75,1.75,1500:141:4,26,10.24,34.75,1278,0.00101167,173
Scophthalmus,rhombus,54.75,-5.75,7500:245:4,35,10.74,34.16,1404,0,8
Scophthalmus,rhombus,54.75,1.25,1500:141:3,43,10.24,34.75,1176,0.00095667,144
Scophthalmus,rhombus,54.75,7.75,1500:247:4,21,10.46,33.13,1911,0.00756583,64
Scophthalmus,rhombus,54.75,7.25,1500:247:3,30,10.46,33.13,1543,0.0023175,96
Scophthalmus,rhombus,54.75,-3.75,7500:143:4,41,10.76,34.16,1218,0.05,13
Scophthalmus,rhombus,54.75,0.75,1500:140:4,58,10.09,34.95,1140,0.0011925,117
Scophthalmus,rhombus,54.75,0.25,1500:140:3,62,10.09,34.95,1075,0.001595,96
Scophthalmus,rhombus,54.75,6.75,1500:246:4,37,10.56,33.36,1426,0.00099833,128
Scophthalmus,rhombus,54.75,-0.75,7500:140:4,74,9.98,35.11,1515,0.02,14
Scophthalmus,rhombus,54.75,6.25,1500:246:3,41,10.56,33.36,1455,0.00122167,148
Scophthalmus,rhombus,54.75,-0.25,7500:140:3,67,9.98,35.11,1078,0.01,64
Scophthalmus,rhombus,54.75,5.75,1500:245:4,41,10.59,33.7,1329,0.00117917,161
Scophthalmus,rhombus,54.75,5.25,1500:245:3,41,10.59,33.7,1149,0.0010675,180
Scophthalmus,rhombus,54.75,16.75,1501:246:4,44,9.05,7.26,1645,0.02,13
Scophthalmus,rhombus,54.75,14.75,1501:144:4,56,9.04,8.34,1588,0.01,88
Scophthalmus,rhombus,54.75,14.25,1501:144:3,46,9.04,8.34,1637,0.01,64
Scophthalmus,rhombus,55.25,4.25,1500:354:1,41,10.19,34.15,892,0.00095667,256
Scophthalmus,rhombus,55.25,3.75,1500:353:2,36,10.12,34.43,912,0.00084583,263
Scophthalmus,rhombus,55.25,3.25,1500:353:1,30,10.12,34.43,1083,0.00104,275
Scophthalmus,rhombus,55.25,9.75,1500:459:2,11,9.92,19.62,1487,0.09,10
Scophthalmus,rhombus,55.25,8.25,1500:458:1,24,10.12,33.63,1137,0.02,48
Scophthalmus,rhombus,55.25,-9.25,7500:459:1,97,11.37,35.29,816,0,95
Scophthalmus,rhombus,55.25,2.25,1500:352:1,36,10.07,34.65,1044,0.00094333,227
Scophthalmus,rhombus,55.25,-1.25,7500:351:1,72,9.83,35.11,1326,0.02,15
Scophthalmus,rhombus,55.25,-8.75,7500:458:2,85,11.19,35.2,918,0,63
Scophthalmus,rhombus,55.25,-0.25,7500:350:1,73,9.89,35.11,897,0.00134583,95
Scophthalmus,rhombus,55.25,-8.25,7500:458:1,50,11.19,35.2,1063,0,12
Scophthalmus,rhombus,55.25,7.75,1500:457:2,26,10.24,33.63,1891,0.02,68
Scophthalmus,rhombus,55.25,1.75,1500:351:2,43,10.01,34.83,978,0.0009425,201
Scophthalmus,rhombus,55.25,7.25,1500:457:1,27,10.24,33.63,1529,0.0053325,94
Scophthalmus,rhombus,55.25,1.25,1500:351:1,53,10.01,34.83,960,0.0009575,171
Scophthalmus,rhombus,55.25,-7.75,7500:457:2,31,10.91,35.2,1043,0,10
Scophthalmus,rhombus,55.25,0.75,1500:350:2,67,9.94,34.97,924,0.0011225,142
Scophthalmus,rhombus,55.25,0.25,1500:350:1,66,9.94,34.97,870,0.00049833,116
Scophthalmus,rhombus,55.25,6.75,1500:456:2,36,10.28,33.61,1312,0.0015125,122
Scophthalmus,rhombus,55.25,6.25,1500:456:1,44,10.28,33.61,1237,0.0010125,151
Scophthalmus,rhombus,55.25,-6.75,7500:456:2,49,10.71,35.04,1164,0,9
Scophthalmus,rhombus,55.25,-6.25,7500:456:1,93,10.71,35.04,1226,0,8
Scophthalmus,rhombus,55.25,5.75,1500:455:2,44,10.26,33.86,1054,0.00111,181
Scophthalmus,rhombus,55.25,14.75,1501:354:2,25,9.01,7.59,1734,0.01,13
Scophthalmus,rhombus,55.25,5.25,1500:455:1,43,10.26,33.86,968,0.00116583,211
Scophthalmus,rhombus,55.25,14.25,1501:354:1,50,9.01,8.34,1806,0.03,15
Scophthalmus,rhombus,55.25,13.75,1501:353:2,38,9.11,8.34,1617,0.02,15
Scophthalmus,rhombus,55.25,13.25,1501:353:1,13,9.11,8.34,1549,0.03,13
Scophthalmus,rhombus,55.25,12.75,1501:352:2,17,9.26,19.62,1687,0.03,16
Scophthalmus,rhombus,55.25,11.25,1501:351:1,19,9.44,19.62,1209,0.13,12
Scophthalmus,rhombus,55.25,10.75,1501:350:2,13,9.68,19.62,1110,0.09,9
Scophthalmus,rhombus,55.25,4.75,1500:354:2,42,10.19,34.15,902,0.0009575,242
Scophthalmus,rhombus,55.75,20.75,1502:350:4,44,9.05,6.84,2032,0.04,47
Scophthalmus,rhombus,55.75,3.75,1500:353:4,47,10.12,34.43,861,0.00092917,297
Scophthalmus,rhombus,55.75,3.25,1500:353:3,53,10.12,34.43,859,0.00095583,308
Scophthalmus,rhombus,55.75,15.25,1501:455:3,48,8.95,7.59,1666,0.04,78
Scophthalmus,rhombus,55.75,2.75,1500:352:4,60,10.07,34.65,835,0.00120583,279
Scophthalmus,rhombus,55.75,-1.75,7500:351:4,28,9.83,35.04,1225,0.01,11
Scophthalmus,rhombus,55.75,2.25,1500:352:3,71,10.07,34.65,824,0.00109583,252
Scophthalmus,rhombus,55.75,-1.25,7500:351:3,69,9.83,35.04,1213,0.01,63
Scophthalmus,rhombus,55.75,7.75,1500:457:4,29,10.24,33.63,2365,0.01,47
Scophthalmus,rhombus,55.75,1.75,1500:351:4,75,10.01,34.83,795,0.00112333,225
Scophthalmus,rhombus,55.75,7.25,1500:457:3,30,10.24,33.63,1965,0.00399833,78
Scophthalmus,rhombus,55.75,1.25,1500:351:3,74,10.01,34.83,848,0.00120667,198
Scophthalmus,rhombus,55.75,-7.75,7500:457:4,105,10.91,35.04,832,0,87
Scophthalmus,rhombus,55.75,-7.25,7500:457:3,72,10.91,35.04,1184,0,87
Scophthalmus,rhombus,55.75,6.75,1500:456:4,36,10.28,33.61,1279,0.00160917,110
Scophthalmus,rhombus,55.75,6.25,1500:456:3,42,10.28,33.61,1184,0.00130417,141
Scophthalmus,rhombus,55.75,-6.75,7500:456:4,63,10.71,35.04,1251,0,63
Scophthalmus,rhombus,55.75,-6.25,7500:456:3,23,10.71,35.04,1262,0,12
Scophthalmus,rhombus,55.75,5.75,1500:455:4,47,10.26,33.86,969,0.00117833,172
Scophthalmus,rhombus,55.75,5.25,1500:455:3,45,10.26,33.86,884,0.00106833,203
Scophthalmus,rhombus,55.75,14.75,1501:354:4,38,9.01,7.59,1721,0.03,47
Scophthalmus,rhombus,55.75,12.75,1501:352:4,17,9.26,19.62,1275,0.13,12
Scophthalmus,rhombus,55.75,11.25,1501:351:3,15,9.44,19.62,1334,0.03,9
Scophthalmus,rhombus,55.75,10.75,1501:350:4,10,9.68,19.62,1346,0.07,15
Scophthalmus,rhombus,55.75,10.25,1501:350:3,13,9.68,19.62,1747,0.2,11
Scophthalmus,rhombus,55.75,4.75,1500:354:4,41,10.19,34.15,868,0.00095667,235
Scophthalmus,rhombus,55.75,4.25,1500:354:3,40,10.19,34.15,852,0.000915,266
Scophthalmus,rhombus,56.25,6.25,1500:466:1,41,10.04,33.5,1179,0.00108167,139
Scophthalmus,rhombus,56.25,18.25,1501:468:1,47,8.8,8.47,1646,0.00095667,87
Scophthalmus,rhombus,56.25,5.75,1500:465:2,47,10.01,33.84,945,0.00111,170
Scophthalmus,rhombus,56.25,-9.25,7500:469:1,811,11.3,35.26,869,0,138
Scophthalmus,rhombus,56.25,5.25,1500:465:1,47,10.01,33.84,779,0.00090167,201
Scophthalmus,rhombus,56.25,-2.25,7500:362:1,39,9.68,35.04,1299,0.01,15
Scophthalmus,rhombus,56.25,-7.25,7500:467:1,96,10.96,35.04,1110,0,62
Scophthalmus,rhombus,56.25,-6.75,7500:466:2,71,10.79,35.04,1259,0,15
Scophthalmus,rhombus,56.25,12.75,1501:362:2,30,9.3,19.62,1574,0.05,6
Scophthalmus,rhombus,56.25,12.25,1501:362:1,16,9.3,19.62,1669,0.03,12
Scophthalmus,rhombus,56.25,11.75,1501:361:2,13,9.47,19.62,1521,0.02,15
Scophthalmus,rhombus,56.25,11.25,1501:361:1,8,9.47,19.62,1275,0.02,62
Scophthalmus,rhombus,56.25,10.75,1501:360:2,14,9.67,19.62,1633,0.04,9
Scophthalmus,rhombus,56.25,10.25,1501:360:1,18,9.67,19.62,1730,0.07,4
Scophthalmus,rhombus,56.25,7.75,1500:467:2,29,10.04,33.38,2102,0.01,46
Scophthalmus,rhombus,56.25,3.75,1500:363:2,68,9.9,34.43,738,0.00091583,293
Scophthalmus,rhombus,56.25,7.25,1500:467:1,30,10.04,33.38,1757,0.00554,77
Scophthalmus,rhombus,56.25,6.75,1500:466:2,37,10.04,33.5,1380,0.0019,108
Scophthalmus,rhombus,56.75,5.75,1500:465:4,45,10.01,33.84,928,0.001235,177
Scophthalmus,rhombus,56.75,5.25,1500:465:3,49,10.01,33.84,759,0.000915,207
Scophthalmus,rhombus,56.75,-2.25,7500:362:3,53,9.68,35.04,1307,0.01,12
Scophthalmus,rhombus,56.75,11.75,1501:361:4,21,9.47,19.62,1517,0.02,61
Scophthalmus,rhombus,56.75,11.25,1501:361:3,10,9.47,19.62,1559,0.02,61
Scophthalmus,rhombus,56.75,10.75,1501:360:4,14,9.67,19.62,1102,0.02,14
Scophthalmus,rhombus,56.75,10.25,1501:360:3,7,9.67,19.62,1262,0.03,5
Scophthalmus,rhombus,56.75,12.75,1501:362:4,44,9.3,19.62,1687,0.06,7
Scophthalmus,rhombus,56.75,12.25,1501:362:3,37,9.3,19.62,1649,0.03,15
Scophthalmus,rhombus,56.75,7.75,1500:467:4,30,10.04,33.38,2022,0.01,61
Scophthalmus,rhombus,56.75,7.25,1500:467:3,31,10.04,33.38,1682,0.00622083,91
Scophthalmus,rhombus,56.75,3.75,1500:363:4,63,9.9,34.43,709,0.00086,254
Scophthalmus,rhombus,56.75,6.75,1500:466:4,40,10.04,33.5,1202,0.00188667,120
Scophthalmus,rhombus,56.75,6.25,1500:466:3,42,10.04,33.5,1082,0.00102583,148
Scophthalmus,rhombus,57.25,-0.25,7500:370:1,78,9.75,35.02,793,0.00012417,120
Scophthalmus,rhombus,57.25,-6.25,7500:476:1,13,10.67,34.97,1007,0,9
Scophthalmus,rhombus,57.25,12.25,1501:372:1,32,9.31,19.62,1654,0.03,7
Scophthalmus,rhombus,57.25,11.75,1501:371:2,29,9.5,19.62,1624,0.03,15
Scophthalmus,rhombus,57.25,11.25,1501:371:1,15,9.5,19.62,1562,0.02,15
Scophthalmus,rhombus,57.25,9.25,1500:479:1,20,9.83,31.61,1555,0.01,10
Scophthalmus,rhombus,57.25,10.75,1501:370:2,17,9.68,19.62,1372,0.03,14
Scophthalmus,rhombus,57.25,8.75,1500:478:2,26,9.92,31.61,1504,0.01,11
Scophthalmus,rhombus,57.25,7.75,1500:477:2,75,9.91,32.38,1300,0.00830417,60
Scophthalmus,rhombus,57.25,6.25,1500:476:1,55,9.86,33.11,1054,0.00124833,141
Scophthalmus,rhombus,57.25,4.75,1500:374:2,49,9.78,34,824,0.000915,173
Scophthalmus,rhombus,57.25,5.75,1500:475:2,58,9.81,33.72,927,0.00115083,145
Scophthalmus,rhombus,57.25,4.25,1500:374:1,53,9.78,34,720,0.00095667,193
Scophthalmus,rhombus,57.25,5.25,1500:475:1,45,9.81,33.72,887,0.00110917,156
Scophthalmus,rhombus,57.25,3.75,1500:373:2,61,9.74,34.31,655,0.00116583,215
Scophthalmus,rhombus,57.25,24.25,1502:374:1,27,7.69,6.09,2669,0.25,10
Scophthalmus,rhombus,57.75,-2.75,7500:372:4,45,9.74,35.15,1094,0.00290537,9
Scophthalmus,rhombus,57.75,-1.75,7500:371:4,62,9.72,35.06,1074,0.00849917,13
Scophthalmus,rhombus,57.75,-1.25,7500:371:3,93,9.72,35.06,967,0.00079083,59
Scophthalmus,rhombus,57.75,-6.25,7500:476:3,37,10.67,35,1104,0,12
Scophthalmus,rhombus,57.75,11.75,1501:371:4,5,9.5,19.62,1720,0.02,11
Scophthalmus,rhombus,57.75,11.25,1501:371:3,35,9.5,28.7,1715,0.02,45
Scophthalmus,rhombus,57.75,9.75,1500:479:4,56,9.83,28.7,1551,0.01,14
Scophthalmus,rhombus,57.75,10.75,1501:370:4,63,9.68,28.7,1589,0.02,15
Scophthalmus,rhombus,57.75,9.25,1500:479:3,132,9.83,31.61,1525,0.01,59
Scophthalmus,rhombus,57.75,10.25,1501:370:3,46,9.68,28.7,1539,0.02,11
Scophthalmus,rhombus,57.75,4.25,1500:374:3,57,9.78,34,791,0.00113667,160
Scophthalmus,rhombus,57.75,2.75,1500:372:4,65,9.75,34.59,572,0.00122083,237
Scophthalmus,rhombus,57.75,-3.25,7500:373:3,62,9.9,35.15,1078,0,8
Scophthalmus,rhombus,58.25,-5.75,7500:485:2,94,10.31,35,1031,0,59
Scophthalmus,rhombus,58.25,11.75,1501:381:2,1,9.6,28.7,1867,0.02,5
Scophthalmus,rhombus,58.25,11.25,1501:381:1,40,9.6,28.7,1863,0.03,14
Scophthalmus,rhombus,58.25,8.75,1500:488:2,290,9.88,31.61,1673,0.01,13
Scophthalmus,rhombus,58.25,7.25,1500:487:1,1,9.83,32.38,1918,0.01,3
Scophthalmus,rhombus,58.25,6.75,1500:486:2,62,9.73,33.11,1409,0.01,6
Scophthalmus,rhombus,58.25,2.25,1500:382:1,79,9.69,34.49,518,0.00133167,235
Scophthalmus,rhombus,58.25,1.75,1500:381:2,106,9.72,34.75,531,0.00047083,243
Scophthalmus,rhombus,58.25,-3.75,7500:383:2,62,9.88,35.22,945,0,3
Scophthalmus,rhombus,58.25,-3.25,7500:383:1,69,9.88,35.15,956,0,11
Scophthalmus,rhombus,58.25,-2.75,7500:382:2,54,9.77,35.15,959,0,59
Scophthalmus,rhombus,58.25,-7.25,7500:487:1,70,10.48,35.18,1000,0,14
Scophthalmus,rhombus,58.25,-1.75,7500:381:2,91,9.76,35.09,885,0,85
Scophthalmus,rhombus,58.25,-1.25,7500:381:1,101,9.76,35.09,851,0.00013833,92
Scophthalmus,rhombus,58.25,-6.25,7500:486:1,53,10.41,35,878,0,10
Scophthalmus,rhombus,58.75,-5.25,7500:485:3,81,10.31,35,978,0,14
Scophthalmus,rhombus,58.75,17.75,1501:487:4,20,7.78,7,1867,0.04,13
Scophthalmus,rhombus,58.75,11.25,1501:381:3,6,9.6,28.7,2006,0.03,8
Scophthalmus,rhombus,58.75,10.75,1501:380:4,50,9.71,28.7,1843,0.02,43
Scophthalmus,rhombus,58.75,10.25,1501:380:3,127,9.71,28.7,1681,0.01,58
Scophthalmus,rhombus,58.75,9.75,1500:489:4,202,9.82,28.7,1745,0.02,14
Scophthalmus,rhombus,58.75,5.75,1500:485:4,21,9.66,33.79,1326,0.01,5
Scophthalmus,rhombus,58.75,-3.75,7500:383:4,77,9.88,35.22,984,0,11
Scophthalmus,rhombus,58.75,-2.25,7500:382:3,76,9.77,35.15,794,0,58
Scophthalmus,rhombus,58.75,-1.75,7500:381:4,95,9.76,35.09,797,0,87
Scophthalmus,rhombus,58.75,-8.25,7500:488:3,868,10.53,35.2,538,0,109
Scophthalmus,rhombus,58.75,-1.25,7500:381:3,110,9.76,35.09,760,0,115
Scophthalmus,rhombus,58.75,-6.25,7500:486:3,101,10.41,35.22,792,0,14
Scophthalmus,rhombus,58.75,-5.75,7500:485:4,109,10.31,35,876,0,58
Scophthalmus,rhombus,59.25,18.75,1501:498:2,4,7.21,6.53,1772,0.05,13
Scophthalmus,rhombus,59.25,10.75,1501:390:2,19,9.72,28.7,1847,0.01,10
Scophthalmus,rhombus,59.25,10.25,1501:390:1,4,9.72,28.7,2106,0.01,4
Scophthalmus,rhombus,59.25,-4.25,7500:394:1,97,9.94,35.2,884,0,84
Scophthalmus,rhombus,59.25,-2.75,7500:392:2,9,9.76,35.18,747,0,14
Scophthalmus,rhombus,59.25,-2.25,7500:392:1,41,9.76,35.18,745,0,57
Scophthalmus,rhombus,59.25,-5.25,7500:495:1,99,10.02,35.15,788,0,84
Scophthalmus,rhombus,59.75,10.75,1501:390:4,17,9.72,28.7,1807,0.01,4
Scophthalmus,rhombus,59.75,5.25,1500:495:3,10,9.53,33.41,1054,0.01,11
Scophthalmus,rhombus,59.75,-2.25,7500:392:3,93,9.76,35.18,646,0,56
Scophthalmus,rhombus,59.75,2.75,1500:392:4,113,9.68,34.4,616,0.00149833,168
Scophthalmus,rhombus,59.75,-0.25,7500:390:3,132,9.78,35.06,548,0.00011083,107
Scophthalmus,rhombus,59.75,22.25,1502:392:3,18,7.42,6.28,1971,0.11,56
Scophthalmus,rhombus,59.75,20.25,1502:390:3,25,7.43,6.36,1868,0.03,84
Scophthalmus,rhombus,60.25,5.75,1600:205:2,39,9.42,33.4,1012,0.01,5
Scophthalmus,rhombus,60.25,5.25,1600:205:1,10,9.42,33.4,933,0.01,10
Scophthalmus,rhombus,60.25,1.25,1600:101:1,131,9.65,34.71,573,0.00024833,150
Scophthalmus,rhombus,60.75,-0.75,7600:100:4,54,9.65,35.09,489,0.0006525,13
Scophthalmus,rhombus,60.75,-0.25,7600:100:3,119,9.65,35.09,495,0.001,54
Scophthalmus,rhombus,60.75,17.75,1601:207:4,37,6.7,5.61,1775,0.1,11
Scophthalmus,rhombus,60.75,4.75,1600:104:4,137,9.48,33.4,943,0.01,13
Scophthalmus,rhombus,60.75,3.25,1600:103:3,264,9.61,33.93,679,0.00199917,109
Scophthalmus,rhombus,62.25,-6.25,7600:226:1,61,7.95,35.11,380,0.00187333,13
Scophthalmus,rhombus,62.25,6.75,1600:226:2,9,9,34.2,948,0.00573546,2
Scophthalmus,rhombus,63.75,-16.75,7601:236:4,101,8.57,35.2,550,0.00305573,10
Scophthalmus,rhombus,67.25,13.75,1601:373:2,156,7.72,33.34,498,0.02,9
