Mapping parameters for Hippoglossus hippoglossus (Atlantic halibut),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 496),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Hippoglossus,hippoglossus,43.25,-63.75,7406:133:2,134,8.66,31.3,1071,0.00049833,139
Hippoglossus,hippoglossus,43.25,-66.75,7406:236:2,157,8.13,31.65,1329,0.0014,109
Hippoglossus,hippoglossus,43.25,-63.25,7406:133:1,158,8.66,31.3,1050,0.00037417,174
Hippoglossus,hippoglossus,43.25,-66.25,7406:236:1,83,8.13,31.65,1291,0.0069425,96
Hippoglossus,hippoglossus,43.25,-49.75,7404:239:2,159,10.47,33.33,843,0,496
Hippoglossus,hippoglossus,43.25,-65.75,7406:235:2,59,8.11,31.65,1523,0.02,96
Hippoglossus,hippoglossus,43.25,-49.25,7404:239:1,913,10.47,33.33,805,0,517
Hippoglossus,hippoglossus,43.25,-65.25,7406:235:1,112,8.11,31.21,1143,0.00481583,91
Hippoglossus,hippoglossus,43.25,-62.75,7406:132:2,101,9.08,31.49,964,0.00009667,202
Hippoglossus,hippoglossus,43.25,-62.25,7406:132:1,101,9.08,31.49,909,0.0003875,202
Hippoglossus,hippoglossus,43.25,-61.75,7406:131:2,124,9.5,31.82,841,0.0001525,206
Hippoglossus,hippoglossus,43.25,-61.25,7406:131:1,593,9.5,31.82,908,0.00022083,174
Hippoglossus,hippoglossus,43.25,-60.75,7406:130:2,937,9.92,32.03,957,0.00004167,139
Hippoglossus,hippoglossus,43.25,-60.25,7406:130:1,1528,9.92,32.03,932,0.00018,109
Hippoglossus,hippoglossus,43.25,-51.75,7405:131:2,1292,10.28,33.06,834,0.00004167,438
Hippoglossus,hippoglossus,43.25,-70.25,7407:130:1,89,9.29,31.89,2053,0.05,19
Hippoglossus,hippoglossus,43.25,-51.25,7405:131:1,425,10.28,33.06,857,0.00006917,447
Hippoglossus,hippoglossus,43.75,-50.75,7405:130:4,70,10.15,33.14,876,0.00034667,409
Hippoglossus,hippoglossus,43.75,-50.25,7405:130:3,62,10.15,33.14,894,0.00023583,427
Hippoglossus,hippoglossus,43.75,-59.75,7405:239:4,248,10.35,32.28,833,0.00065083,20
Hippoglossus,hippoglossus,43.75,-59.25,7405:239:3,544,10.35,32.28,919,0.000055,80
Hippoglossus,hippoglossus,43.75,-69.75,7406:239:4,48,9.02,32.13,1904,0.08,17
Hippoglossus,hippoglossus,43.75,-69.25,7406:239:3,83,9.02,32.13,2121,0.07,20
Hippoglossus,hippoglossus,43.75,-58.75,7405:238:4,1731,10.68,32.53,835,0,121
Hippoglossus,hippoglossus,43.75,-68.75,7406:238:4,95,8.67,32.13,1760,0.02,80
Hippoglossus,hippoglossus,43.75,-64.75,7406:134:4,69,8.32,31.21,1159,0.05,18
Hippoglossus,hippoglossus,43.75,-68.25,7406:238:3,159,8.67,32.13,1484,0.00355333,96
Hippoglossus,hippoglossus,43.75,-64.25,7406:134:3,156,8.32,31.21,1090,0.0089275,77
Hippoglossus,hippoglossus,43.75,-67.75,7406:237:4,210,8.31,31.92,1296,0.00151167,96
Hippoglossus,hippoglossus,43.75,-67.25,7406:237:3,194,8.31,31.92,1320,0.00174833,109
Hippoglossus,hippoglossus,43.75,-63.75,7406:133:4,212,8.66,31.3,1068,0.00186,109
Hippoglossus,hippoglossus,43.75,-66.75,7406:236:4,134,8.13,31.65,1361,0.00699667,80
Hippoglossus,hippoglossus,43.75,-63.25,7406:133:3,174,8.66,31.3,1050,0.0006925,138
Hippoglossus,hippoglossus,43.75,-66.25,7406:236:3,60,8.13,31.65,1473,0.07,18
Hippoglossus,hippoglossus,43.75,-49.25,7404:239:3,321,10.47,33.33,879,0.0000275,472
Hippoglossus,hippoglossus,43.75,-62.75,7406:132:4,177,9.08,31.48,1004,0.00090083,147
Hippoglossus,hippoglossus,43.75,-62.25,7406:132:3,113,9.08,31.48,966,0.00084667,147
Hippoglossus,hippoglossus,43.75,-48.75,7404:238:4,2054,11.27,33.64,831,0,498
Hippoglossus,hippoglossus,43.75,-61.75,7406:131:4,81,9.5,31.81,912,0.00062417,151
Hippoglossus,hippoglossus,43.75,-61.25,7406:131:3,51,9.5,31.82,941,0.00049833,161
Hippoglossus,hippoglossus,43.75,-60.75,7406:130:4,52,9.92,32.03,1038,0.00054083,121
Hippoglossus,hippoglossus,43.75,-52.75,7405:132:4,1510,10.8,33.05,826,0.00022083,374
Hippoglossus,hippoglossus,43.75,-60.25,7406:130:3,66,9.92,32.03,997,0.00026333,80
Hippoglossus,hippoglossus,43.75,-52.25,7405:132:3,671,10.8,33.05,866,0.00017917,376
Hippoglossus,hippoglossus,43.75,-51.75,7405:131:4,114,10.28,33.06,865,0.00027667,383
Hippoglossus,hippoglossus,43.75,-70.25,7407:130:3,14,9.29,31.89,1621,0.04,7
Hippoglossus,hippoglossus,44.25,-62.75,7406:142:2,182,7.24,31.48,1082,0.00208083,91
Hippoglossus,hippoglossus,44.25,-57.75,7405:247:2,995,8.15,32.1,874,0.00047083,209
Hippoglossus,hippoglossus,44.25,-67.25,7406:247:1,144,8.49,31.92,1516,0.02,80
Hippoglossus,hippoglossus,44.25,-62.25,7406:142:1,158,7.24,30.88,1068,0.00226083,91
Hippoglossus,hippoglossus,44.25,-57.25,7405:247:1,1596,8.15,32.1,847,0.0002625,247
Hippoglossus,hippoglossus,44.25,-66.75,7406:246:2,142,8.02,31.65,1462,0.01,80
Hippoglossus,hippoglossus,44.25,-61.75,7406:141:2,144,7.47,30.88,973,0.00060917,98
Hippoglossus,hippoglossus,44.25,-66.25,7406:246:1,65,8.02,31.65,1435,0.06,17
Hippoglossus,hippoglossus,44.25,-61.25,7406:141:1,112,7.47,30.88,979,0.00086,116
Hippoglossus,hippoglossus,44.25,-60.75,7406:140:2,70,7.69,31.03,1033,0.00090083,137
Hippoglossus,hippoglossus,44.25,-60.25,7406:140:1,96,7.69,31.03,1024,0.00054083,108
Hippoglossus,hippoglossus,44.25,-53.75,7405:143:2,2033,8.37,32.5,800,0.0001225,318
Hippoglossus,hippoglossus,44.25,-49.75,7404:249:2,43,7.62,32.93,328,0.00037333,403
Hippoglossus,hippoglossus,44.25,-53.25,7405:143:1,1257,8.37,32.5,823,0.0001925,318
Hippoglossus,hippoglossus,44.25,-49.25,7404:249:1,90,7.62,32.93,725,0.0002075,429
Hippoglossus,hippoglossus,44.25,-48.75,7404:248:2,1655,8.36,33.23,832,0.00044333,457
Hippoglossus,hippoglossus,44.25,-52.75,7405:142:2,342,7.99,32.53,862,0.0001925,318
Hippoglossus,hippoglossus,44.25,-52.25,7405:142:1,94,7.99,32.53,855,0.00033167,321
Hippoglossus,hippoglossus,44.25,-51.75,7405:141:2,77,7.48,32.6,864,0.00035917,329
Hippoglossus,hippoglossus,44.25,-51.25,7405:141:1,73,7.48,32.6,845,0.0003875,341
Hippoglossus,hippoglossus,44.25,-50.75,7405:140:2,66,7.34,32.72,1008,0.0002475,359
Hippoglossus,hippoglossus,44.25,-59.75,7405:249:2,108,7.8,31.43,1024,0.00047083,95
Hippoglossus,hippoglossus,44.25,-50.25,7405:140:1,55,7.34,32.72,954,0.0002625,379
Hippoglossus,hippoglossus,44.25,-59.25,7405:249:1,151,7.8,31.43,954,0.00042917,108
Hippoglossus,hippoglossus,44.25,-58.75,7405:248:2,127,7.96,31.81,801,0.00036,137
Hippoglossus,hippoglossus,44.25,-58.25,7405:248:1,444,7.96,31.81,871,0.00054,172
Hippoglossus,hippoglossus,44.25,-68.25,7406:248:1,33,8.82,32.13,1942,0.07,18
Hippoglossus,hippoglossus,44.25,-63.75,7406:143:2,106,7.1,31.3,1193,0.02,77
Hippoglossus,hippoglossus,44.25,-63.25,7406:143:1,138,7.1,31.3,1127,0.01,95
Hippoglossus,hippoglossus,44.25,-67.75,7406:247:2,94,8.49,31.92,1809,0.06,20
Hippoglossus,hippoglossus,44.75,-66.75,7406:246:4,59,8.02,31.65,1961,0.07,19
Hippoglossus,hippoglossus,44.75,-61.75,7406:141:4,120,7.47,30.88,1098,0.05,48
Hippoglossus,hippoglossus,44.75,-56.75,7405:246:4,508,8.38,32.31,896,0.00036,265
Hippoglossus,hippoglossus,44.75,-66.25,7406:246:3,135,8.02,31.65,1747,0.06,77
Hippoglossus,hippoglossus,44.75,-61.25,7406:141:3,124,7.47,30.88,1111,0.00385833,77
Hippoglossus,hippoglossus,44.75,-56.25,7405:246:3,845,8.38,32.31,894,0.00027583,262
Hippoglossus,hippoglossus,44.75,-55.75,7405:245:4,1229,8.64,32.42,909,0.00029083,262
Hippoglossus,hippoglossus,44.75,-55.25,7405:245:3,1936,8.64,32.42,860,0.00033167,262
Hippoglossus,hippoglossus,44.75,-65.75,7406:245:4,66,7.51,31.65,1636,0.08,13
Hippoglossus,hippoglossus,44.75,-60.75,7406:140:4,127,7.69,31.03,1104,0.0033175,108
Hippoglossus,hippoglossus,44.75,-65.25,7406:245:3,42,7.51,31.21,1642,0.13,2
Hippoglossus,hippoglossus,44.75,-60.25,7406:140:3,129,7.69,31.03,1057,0.0013725,136
Hippoglossus,hippoglossus,44.75,-54.25,7405:144:3,990,8.61,32.51,843,0.000165,262
Hippoglossus,hippoglossus,44.75,-53.75,7405:143:4,318,8.37,32.5,820,0.00016417,262
Hippoglossus,hippoglossus,44.75,-49.75,7404:249:4,47,7.62,32.93,623,0.0003175,361
Hippoglossus,hippoglossus,44.75,-53.25,7405:143:3,78,8.37,32.5,821,0.0001925,262
Hippoglossus,hippoglossus,44.75,-49.25,7404:249:3,155,7.62,32.93,793,0.00031833,390
Hippoglossus,hippoglossus,44.75,-52.75,7405:142:4,82,7.99,32.53,788,0.0004975,262
Hippoglossus,hippoglossus,44.75,-48.75,7404:248:4,1575,8.36,33.23,818,0.00040083,421
Hippoglossus,hippoglossus,44.75,-52.25,7405:142:3,74,7.99,32.53,775,0.00042917,265
Hippoglossus,hippoglossus,44.75,-51.75,7405:141:4,66,7.48,32.6,776,0.00029,275
Hippoglossus,hippoglossus,44.75,-51.25,7405:141:3,68,7.48,32.6,809,0.00017917,291
Hippoglossus,hippoglossus,44.75,-50.75,7405:140:4,57,7.34,32.72,1006,0.0002625,311
Hippoglossus,hippoglossus,44.75,-59.75,7405:249:4,132,7.8,31.43,1023,0.00208083,151
Hippoglossus,hippoglossus,44.75,-50.25,7405:140:3,59,7.34,32.72,941,0.00029083,335
Hippoglossus,hippoglossus,44.75,-59.25,7405:249:3,123,7.8,31.43,978,0.00137417,157
Hippoglossus,hippoglossus,44.75,-58.75,7405:248:4,123,7.96,31.81,917,0.00197083,176
Hippoglossus,hippoglossus,44.75,-57.75,7405:247:4,50,8.15,32.1,963,0.00101167,232
Hippoglossus,hippoglossus,44.75,-67.25,7406:247:3,29,8.49,31.92,1860,0.03,10
Hippoglossus,hippoglossus,44.75,-57.25,7405:247:3,229,8.15,32.1,958,0.00070667,265
Hippoglossus,hippoglossus,45.25,-48.75,7404:458:2,526,6.5,32.97,853,0.00081667,390
Hippoglossus,hippoglossus,45.25,-48.25,7404:458:1,1730,6.5,32.97,815,0.00103917,425
Hippoglossus,hippoglossus,45.25,-66.75,7406:456:2,14,7.58,31.65,1763,0.05,6
Hippoglossus,hippoglossus,45.25,-58.25,7405:458:1,111,6.62,31.28,1003,0.0048875,169
Hippoglossus,hippoglossus,45.25,-66.25,7406:456:1,51,7.58,31.65,1858,0.07,8
Hippoglossus,hippoglossus,45.25,-65.75,7406:455:2,64,7.14,31.65,1766,0.14,12
Hippoglossus,hippoglossus,45.25,-57.75,7405:457:2,176,6.73,31.64,1006,0.00259583,205
Hippoglossus,hippoglossus,45.25,-65.25,7406:455:1,55,7.14,31.21,1994,0.2,18
