Mapping parameters for Sciaenops ocellatus (Red drum),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 125),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Sciaenops,ocellatus,29.75,-89.75,7208:499:4,4,23.64,32.7,2407,0,7
Sciaenops,ocellatus,29.75,-89.25,7208:499:3,13,23.64,32.7,3015,0,22
Sciaenops,ocellatus,29.75,-88.75,7208:498:4,15,23.84,32.7,1740,0,87
Sciaenops,ocellatus,29.75,-88.25,7208:498:3,27,23.84,32.7,1424,0,97
Sciaenops,ocellatus,29.75,-87.75,7208:497:4,38,23.94,34.04,1133,0,104
Sciaenops,ocellatus,29.75,-87.25,7208:497:3,151,23.94,34.04,731,0,104
Sciaenops,ocellatus,30.25,-90.25,7309:100:1,14,23.24,32.54,1400,0,12
Sciaenops,ocellatus,30.25,-89.75,7308:209:2,13,23.08,32.7,1816,0,11
Sciaenops,ocellatus,30.25,-89.25,7308:209:1,7,23.08,32.7,2535,0,17
Sciaenops,ocellatus,30.25,-88.75,7308:208:2,8,23.23,32.7,1795,0,20
Sciaenops,ocellatus,30.25,-88.25,7308:208:1,13,23.23,32.7,1890,0,20
Sciaenops,ocellatus,30.25,-87.75,7308:207:2,14,23.33,34.04,1460,0,19
Sciaenops,ocellatus,30.25,-87.25,7308:207:1,18,23.33,34.04,904,0,22
Sciaenops,ocellatus,30.25,-86.75,7308:206:2,39,23.28,35.15,832,0,22
Sciaenops,ocellatus,30.25,-86.25,7308:206:1,23,23.28,35.15,881,0,22
Sciaenops,ocellatus,30.25,-85.75,7308:205:2,12,23.19,35.15,867,0,13
Sciaenops,ocellatus,30.25,-84.25,7308:104:1,14,23.42,35.38,1393,0,4
Sciaenops,ocellatus,30.25,-81.25,7308:101:1,12,24.31,35.74,1624,0,18
Sciaenops,ocellatus,30.75,-88.25,7308:208:3,12,23.23,32.7,1142,0,1
Sciaenops,ocellatus,30.75,-87.25,7308:207:3,1,23.33,34.04,750,0,1
Sciaenops,ocellatus,30.75,-81.25,7308:101:3,16,24.31,35.74,1630,0,21
Sciaenops,ocellatus,30.75,-80.75,7308:100:4,22,24.72,35.74,1643,0,72
Sciaenops,ocellatus,31.25,-81.25,7308:111:1,7,23.71,35.18,1298,0,19
Sciaenops,ocellatus,31.25,-80.75,7308:110:2,20,23.96,35.18,1759,0,71
Sciaenops,ocellatus,31.75,-80.75,7308:110:4,14,23.96,35.18,1267,0,23
Sciaenops,ocellatus,31.75,-80.25,7308:110:3,27,23.96,35.18,1842,0,86
Sciaenops,ocellatus,32.25,-80.75,7308:120:2,6,23.53,35.18,1255,0,11
Sciaenops,ocellatus,32.25,-79.75,7307:229:2,26,24.07,35.56,1415,0,94
Sciaenops,ocellatus,32.75,-80.75,7308:120:4,1,23.53,35.56,1184,0,1
Sciaenops,ocellatus,32.75,-79.75,7307:229:4,9,24.07,35.56,856,0,18
Sciaenops,ocellatus,32.75,-79.25,7307:229:3,21,24.07,35.56,1397,0,85
Sciaenops,ocellatus,33.25,-79.25,7307:239:1,7,23.84,35.56,1051,0,12
Sciaenops,ocellatus,33.25,-78.75,7307:238:2,18,24.2,35.95,1375,0,85
Sciaenops,ocellatus,33.75,-78.25,7307:238:3,17,24.2,35.97,1190,0,20
Sciaenops,ocellatus,33.75,-77.75,7307:237:4,17,24.33,35.97,1450,0,23
Sciaenops,ocellatus,34.25,-77.75,7307:247:2,11,23.46,35.97,1057,0,13
Sciaenops,ocellatus,34.25,-76.75,7307:246:2,30,22.84,36.15,727,0,84
Sciaenops,ocellatus,34.75,-77.25,7307:247:3,8,23.46,35.97,531,0,6
Sciaenops,ocellatus,34.75,-76.75,7307:246:4,11,22.84,35.77,863,0,14
Sciaenops,ocellatus,34.75,-76.25,7307:246:3,18,22.84,35.77,698,0,21
Sciaenops,ocellatus,34.75,-75.75,7307:245:4,130,23.1,35.77,778,0,91
Sciaenops,ocellatus,35.25,-76.75,7307:456:2,1,20.23,34.06,957,0,8
Sciaenops,ocellatus,35.25,-76.25,7307:456:1,4,20.23,34.06,1842,0,20
Sciaenops,ocellatus,35.25,-75.75,7307:455:2,10,21.1,34.06,3160,0,22
Sciaenops,ocellatus,35.25,-75.25,7307:455:1,133,21.1,34.06,1085,0,91
Sciaenops,ocellatus,35.75,-75.75,7307:455:4,4,21.1,34.06,1849,0,15
Sciaenops,ocellatus,35.75,-75.25,7307:455:3,26,21.1,34.06,1006,0,90
Sciaenops,ocellatus,36.25,-75.75,7307:465:2,9,18.43,32.43,1519,0,21
Sciaenops,ocellatus,36.75,-75.75,7307:465:4,14,18.43,32.43,1579,0,21
Sciaenops,ocellatus,37.25,-75.75,7307:475:2,8,15.44,32.43,1245,0,21
Sciaenops,ocellatus,37.25,-75.25,7307:475:1,28,15.44,33.27,1198,0,89
Sciaenops,ocellatus,37.25,-76.75,7307:476:2,5,14.26,32.43,1881,0,5
Sciaenops,ocellatus,37.25,-76.25,7307:476:1,6,14.26,32.43,1949,0,17
Sciaenops,ocellatus,37.75,-75.75,7307:475:4,6,15.44,33.27,2032,0,16
Sciaenops,ocellatus,37.75,-75.25,7307:475:3,17,15.44,33.27,1581,0,21
Sciaenops,ocellatus,38.25,-76.25,7307:486:1,8,11.77,32.63,2516,0,16
Sciaenops,ocellatus,38.25,-75.75,7307:485:2,1,12.82,32.63,1572,0,7
Sciaenops,ocellatus,38.25,-75.25,7307:485:1,5,12.82,32.63,1668,0,10
Sciaenops,ocellatus,38.75,-76.75,7307:486:4,7,11.77,32.63,2892,0,1
Sciaenops,ocellatus,39.25,-74.25,7307:394:1,22,12.52,33.02,1299,0,21
Sciaenops,ocellatus,40.25,-73.75,7407:103:2,25,12.67,33.02,1983,0,21
Sciaenops,ocellatus,40.75,-72.25,7407:102:3,37,12.66,32.47,1379,0.01,20
