Mapping parameters for Pagrus auratus (Silver seabream),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 922),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Pagrus,auratus,-38.25,141.25,3314:381:1,73,15.26,35.49,681,0,15
Pagrus,auratus,-38.25,174.75,3317:384:2,44,16.51,35.43,852,0,12
Pagrus,auratus,-38.25,140.75,3314:380:2,317,15.32,35.49,674,0,21
Pagrus,auratus,-38.25,174.25,3317:384:1,89,16.51,35.43,306,0,66
Pagrus,auratus,-38.25,178.75,3317:488:2,368,17.1,35.52,870,0,66
Pagrus,auratus,-38.25,145.75,3314:485:2,4,15.4,35.43,711,0,1
Pagrus,auratus,-38.25,178.25,3317:488:1,34,17.1,35.52,909,0,8
Pagrus,auratus,-38.25,140.25,3314:380:1,1364,15.32,35.49,617,0,82
Pagrus,auratus,-38.25,145.25,3314:485:1,10,15.4,35.43,749,0,12
Pagrus,auratus,-38.25,173.75,3317:383:2,315,16.46,35.43,471,0,109
Pagrus,auratus,-38.25,139.75,3313:489:2,2427,15.23,35.45,609,0,114
Pagrus,auratus,-38.25,139.25,3313:489:1,3197,15.23,35.45,597,0,147
Pagrus,auratus,-38.25,144.75,3314:384:2,30,15.29,35.41,751,0,19
Pagrus,auratus,-38.25,144.25,3314:384:1,37,15.29,35.41,718,0,7
Pagrus,auratus,-38.25,149.75,3314:489:2,928,16.94,35.54,921,0,98
Pagrus,auratus,-38.25,149.25,3314:489:1,795,16.94,35.54,897,0,89
Pagrus,auratus,-38.25,148.75,3314:488:2,501,16.23,35.5,896,0,89
Pagrus,auratus,-38.25,142.75,3314:382:2,14,15.25,35.38,668,0,2
Pagrus,auratus,-38.25,148.25,3314:488:1,81,16.23,35.5,273,0,82
Pagrus,auratus,-38.25,142.25,3314:382:1,20,15.25,35.38,672,0,7
Pagrus,auratus,-38.25,147.75,3314:487:2,42,15.82,35.5,662,0,22
Pagrus,auratus,-38.25,141.75,3314:381:2,29,15.26,35.49,559,0,10
Pagrus,auratus,-38.25,141.25,3314:381:1,73,15.26,35.49,681,0,15
Pagrus,auratus,-38.25,147.25,3314:487:1,18,15.82,35.5,621,0,9
Pagrus,auratus,-37.75,144.75,3314:374:4,19,15.72,35.41,632,0,4
Pagrus,auratus,-37.75,140.25,3314:370:3,82,15.68,35.49,741,0,17
Pagrus,auratus,-37.75,139.75,3313:479:4,617,15.74,35.45,615,0,82
Pagrus,auratus,-37.75,149.75,3314:479:4,95,17.6,35.54,979,0,18
Pagrus,auratus,-37.75,139.25,3313:479:3,1466,15.74,35.56,602,0,115
Pagrus,auratus,-37.75,149.25,3314:479:3,69,17.6,35.54,945,0,12
Pagrus,auratus,-37.75,148.75,3314:478:4,40,16.93,35.5,827,0,11
Pagrus,auratus,-37.75,148.25,3314:478:3,31,16.93,35.5,659,0,10
Pagrus,auratus,-37.75,178.75,3317:478:4,241,17.59,35.5,985,0,22
Pagrus,auratus,-37.75,147.75,3314:477:4,9,16.27,35.5,531,0,5
Pagrus,auratus,-37.75,150.25,3315:370:3,1042,18.21,35.54,869,0,82
Pagrus,auratus,-37.75,178.25,3317:478:3,20,17.59,35.63,808,0,5
Pagrus,auratus,-37.75,145.25,3314:475:3,21,15.8,35.43,802,0,1
Pagrus,auratus,-37.75,174.75,3317:374:4,58,17.13,35.38,617,0,16
Pagrus,auratus,-37.75,177.75,3317:477:4,132,17.89,35.63,767,0,10
Pagrus,auratus,-37.75,174.25,3317:374:3,226,17.13,35.38,355,0,66
