Mapping parameters for Salmo salar (Atlantic salmon),,,,,,,,,,
,,,,,,,,,,
"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Occurrence cells used for creating environmental envelope (n = 726),,,,,,,,,,
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Salmo,salar,53.75,-0.25,7500:130:3,9,10.1,34.56,1372,0.01,4
Salmo,salar,53.75,-60.25,7506:130:3,9,1.53,32.25,987,0.71,2
Salmo,salar,53.75,8.25,1500:238:3,18,10.34,33.13,1742,0.06,14
Salmo,salar,53.75,-59.75,7505:239:4,61,1.33,32.25,966,0.85,11
Salmo,salar,53.75,-58.75,7505:238:4,48,0.84,32.25,914,0.65,2
Salmo,salar,53.75,-57.25,7505:237:3,14,0.67,31.93,606,0.3,8
Salmo,salar,54.25,-4.75,7500:144:2,42,10.71,34.16,1442,0.00962333,14
Salmo,salar,54.25,-4.25,7500:144:1,36,10.71,34.16,1469,0.01,14
Salmo,salar,54.25,15.25,1501:245:1,35,9,8.34,1592,0.02,12
Salmo,salar,54.25,-3.75,7500:143:2,69,10.76,34.16,1307,0.02,16
Salmo,salar,54.25,14.25,1501:144:1,12,9.04,8.34,1936,0.03,16
Salmo,salar,54.25,-3.25,7500:143:1,25,10.76,34.16,1153,0.02,9
Salmo,salar,54.25,-2.75,7500:142:2,39,10.33,35.04,1168,0.03,3
Salmo,salar,54.25,13.75,1501:143:2,9,9.12,8.34,1792,0.03,12
Salmo,salar,54.25,-0.75,7500:140:2,2,9.98,35.11,1147,0.01,0
Salmo,salar,54.25,11.25,1501:141:1,25,9.43,19.62,1778,0.1,14
Salmo,salar,54.25,-9.75,7500:249:2,36,11.55,35.33,1030,0,8
Salmo,salar,54.25,-9.25,7500:249:1,64,11.55,35.29,1045,0,7
Salmo,salar,54.25,10.75,1501:140:2,11,9.68,19.62,1779,0.09,6
Salmo,salar,54.25,10.25,1501:140:1,12,9.68,19.62,1565,0.09,2
Salmo,salar,54.25,-8.25,7500:248:1,6,11.35,35.2,1195,0,1
Salmo,salar,54.25,7.75,1500:247:2,31,10.46,33.13,1850,0.00994333,88
Salmo,salar,54.25,6.25,1500:246:1,35,10.56,33.36,1547,0.00117833,97
Salmo,salar,54.25,-57.25,7505:247:1,14,0.67,31.93,694,0.31,14
Salmo,salar,54.25,3.25,1500:143:1,36,10.45,34.31,1079,0.00109417,181
Salmo,salar,54.75,16.75,1501:246:4,44,9.05,7.26,1645,0.02,13
Salmo,salar,54.75,-4.25,7500:144:3,40,10.71,34.16,1422,0.01,11
Salmo,salar,54.75,16.25,1501:246:3,58,9.05,7.26,1686,0.01,48
Salmo,salar,54.75,15.25,1501:245:3,65,9,7.59,1661,0.01,88
Salmo,salar,54.75,-3.75,7500:143:4,41,10.76,34.16,1218,0.05,13
Salmo,salar,54.75,14.75,1501:144:4,56,9.04,8.34,1588,0.01,88
Salmo,salar,54.75,-3.25,7500:143:3,23,10.76,35.04,1253,0.03,4
Salmo,salar,54.75,14.25,1501:144:3,46,9.04,8.34,1637,0.01,64
Salmo,salar,54.75,-11.25,7501:141:3,2270,11.73,35.34,644,0,117
Salmo,salar,54.75,13.75,1501:143:4,11,9.12,8.34,1768,0.02,16
Salmo,salar,54.75,13.25,1501:143:3,11,9.12,8.34,1743,0.03,15
Salmo,salar,54.75,-1.25,7500:141:3,59,9.89,35.11,1439,0.03,7
Salmo,salar,54.75,-0.75,7500:140:4,74,9.98,35.11,1515,0.02,14
Salmo,salar,54.75,11.75,1501:141:4,6,9.43,19.62,1196,0.07,10
Salmo,salar,54.75,11.25,1501:141:3,8,9.43,19.62,1312,0.09,10
Salmo,salar,54.75,10.25,1501:140:3,19,9.68,19.62,1490,0.11,15
Salmo,salar,54.75,-8.25,7500:248:3,15,11.35,35.2,1077,0,5
Salmo,salar,54.75,-5.25,7500:245:3,92,10.74,34.16,1391,0,15
Salmo,salar,54.75,9.75,1500:249:4,7,10,33.13,1492,0.09,4
Salmo,salar,54.75,9.25,1500:249:3,1,10.08,27.19,1475,0.04,0
Salmo,salar,54.75,8.75,1500:248:4,10,10.24,33.13,1361,0.02,9
Salmo,salar,54.75,8.25,1500:248:3,16,10.24,33.13,1117,0.02,16
Salmo,salar,54.75,3.75,1500:143:4,41,10.45,34.31,938,0.00113833,211
Salmo,salar,54.75,-4.75,7500:144:4,22,10.71,34.16,1290,0,11
Salmo,salar,55.25,-8.25,7500:458:1,50,11.19,35.2,1063,0,12
Salmo,salar,55.25,-7.75,7500:457:2,31,10.91,35.2,1043,0,10
Salmo,salar,55.25,-4.75,7500:354:2,76,10.56,34.16,1258,0.00365531,5
Salmo,salar,55.25,-6.75,7500:456:2,49,10.71,35.04,1164,0,9
Salmo,salar,55.25,-3.75,7500:353:2,1,10.64,34.44,1345,0.02,0
Salmo,salar,55.25,-6.25,7500:456:1,93,10.71,35.04,1226,0,8
Salmo,salar,55.25,-3.25,7500:353:1,1,10.55,34.93,1211,0.02,0
Salmo,salar,55.25,-5.75,7500:455:2,86,10.61,34.16,1407,0,14
Salmo,salar,55.25,-5.25,7500:455:1,45,10.61,34.16,1215,0,15
Salmo,salar,55.25,-1.75,7500:351:2,10,9.83,35.04,1042,0.01,1
Salmo,salar,55.25,-1.25,7500:351:1,72,9.83,35.11,1326,0.02,15
Salmo,salar,55.25,9.75,1500:459:2,11,9.92,19.62,1487,0.09,10
Salmo,salar,55.25,8.75,1500:458:2,11,10.12,33.63,1248,0.01,6
Salmo,salar,55.25,7.25,1500:457:1,27,10.24,33.63,1529,0.0053325,94
Salmo,salar,55.25,17.25,1501:457:1,68,8.91,7.01,1573,0.01,87
Salmo,salar,55.25,14.75,1501:354:2,25,9.01,7.59,1734,0.01,13
Salmo,salar,55.25,14.25,1501:354:1,50,9.01,8.34,1806,0.03,15
Salmo,salar,55.25,16.75,1501:456:2,64,8.91,7.26,1589,0.003025,87
Salmo,salar,55.25,13.75,1501:353:2,38,9.11,8.34,1617,0.02,15
Salmo,salar,55.25,16.25,1501:456:1,88,8.91,7.26,1592,0.00217917,95
Salmo,salar,55.25,13.25,1501:353:1,13,9.11,8.34,1549,0.03,13
Salmo,salar,55.25,15.25,1501:455:1,62,8.95,7.59,1699,0.00941333,15
Salmo,salar,55.25,12.25,1501:352:1,14,9.26,19.62,1230,0.05,8
Salmo,salar,55.25,11.75,1501:351:2,14,9.44,19.62,1355,0.06,5
Salmo,salar,55.25,11.25,1501:351:1,19,9.44,19.62,1209,0.13,12
Salmo,salar,55.25,10.75,1501:350:2,13,9.68,19.62,1110,0.09,9
Salmo,salar,55.25,10.25,1501:350:1,13,9.68,19.62,1492,0.11,5
Salmo,salar,55.75,-4.75,7500:354:4,44,10.56,34.16,1175,0.0027079,8
Salmo,salar,55.75,-4.25,7500:354:3,1,10.56,34.16,1116,0.00960098,0
Salmo,salar,55.75,-6.25,7500:456:3,23,10.71,35.04,1262,0,12
Salmo,salar,55.75,-3.25,7500:353:3,16,10.5,35.04,1153,0.01,0
Salmo,salar,55.75,-5.75,7500:455:4,24,10.61,35.04,1237,0,12
Salmo,salar,55.75,-2.75,7500:352:4,10,9.91,35.04,1072,0.01,0
Salmo,salar,55.75,-5.25,7500:455:3,19,10.61,34.16,1140,0,9
Salmo,salar,55.75,-2.25,7500:352:3,14,9.91,35.04,1059,0.01,2
Salmo,salar,55.75,-1.75,7500:351:4,28,9.83,35.04,1225,0.01,11
Salmo,salar,55.75,9.75,1500:459:4,12,9.92,19.62,1663,0.11,4
Salmo,salar,55.75,8.25,1500:458:3,23,10.12,33.63,1344,0.01,8
Salmo,salar,55.75,19.75,1501:459:4,79,9.08,6.86,1703,0.00298333,110
Salmo,salar,55.75,19.25,1501:459:3,90,9.08,6.86,1725,0.00113667,141
Salmo,salar,55.75,14.75,1501:354:4,38,9.01,7.59,1721,0.03,47
